Full filepath,Full Class Index,sensitivityscore_before_Conv2d_1a_3x3.conv,sensitivityscore_before_Conv2d_2a_3x3.conv,sensitivityscore_before_Conv2d_2b_3x3.conv,sensitivityscore_before_maxpool1,sensitivityscore_before_Conv2d_3b_1x1.conv,sensitivityscore_before_Conv2d_4a_3x3.conv,sensitivityscore_before_maxpool2,sensitivityscore_before_Mixed_5b.branch1x1.conv,sensitivityscore_before_Mixed_5b.branch5x5_1.conv,sensitivityscore_before_Mixed_5b.branch5x5_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5b.branch_pool.conv,sensitivityscore_before_Mixed_5c.branch1x1.conv,sensitivityscore_before_Mixed_5c.branch5x5_1.conv,sensitivityscore_before_Mixed_5c.branch5x5_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5c.branch_pool.conv,sensitivityscore_before_Mixed_5d.branch1x1.conv,sensitivityscore_before_Mixed_5d.branch5x5_1.conv,sensitivityscore_before_Mixed_5d.branch5x5_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5d.branch_pool.conv,sensitivityscore_before_Mixed_6a.branch3x3.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_6b.branch1x1.conv,sensitivityscore_before_Mixed_6b.branch7x7_1.conv,sensitivityscore_before_Mixed_6b.branch7x7_2.conv,sensitivityscore_before_Mixed_6b.branch7x7_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6b.branch_pool.conv,sensitivityscore_before_Mixed_6c.branch1x1.conv,sensitivityscore_before_Mixed_6c.branch7x7_1.conv,sensitivityscore_before_Mixed_6c.branch7x7_2.conv,sensitivityscore_before_Mixed_6c.branch7x7_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6c.branch_pool.conv,sensitivityscore_before_Mixed_6d.branch1x1.conv,sensitivityscore_before_Mixed_6d.branch7x7_1.conv,sensitivityscore_before_Mixed_6d.branch7x7_2.conv,sensitivityscore_before_Mixed_6d.branch7x7_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6d.branch_pool.conv,sensitivityscore_before_Mixed_6e.branch1x1.conv,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.5,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.6,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.7,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7_1.conv,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7_2.conv,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7_3.conv,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7dbl_1.conv,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6e.branch_pool.conv
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0064_796101.jpg,0,-0.0013867662,0.00060841214,0.00059671345,0.0049174665,0.0044222903,-0.00036417428,-0.008264577,-0.012319285,0.007681694,0.009254765,0.0008115261,0.0042810626,0.006898868,0.0059793657,-0.015415333,-0.0016668171,0.00039877067,-0.008543151,-0.0012452898,0.003853683,0.008957221,0.003585329,-0.00844132,0.003380674,-0.004980932,-0.009509623,0.009714574,-0.012363285,0.0027510182,-0.0076174703,0.0050670546,-0.0056725494,-0.015704941,-0.0033875154,0.008171102,0.003499609,-0.00091535784,-0.0123049645,-0.009556863,-0.0023504854,-0.010258583,0.0052694487,0.0078073326,-0.0010185777,-0.012002814,-0.0027160351,0.0015543806,0.02119571,0.0076228576,0.00773949,-0.003912978,-0.010867272,-0.004346243,-0.001954854,0.0035646432,0.01269236,-0.017486002,-0.014795392,-0.008149057,-0.009084059,-0.0061343154,0.004474374,0.010897655,0.042109832,0.048412494,0.046814576,0.068372965,-0.0033986876,0.03905318,0.022615205,0.06569281,0.050929256,-0.014413359,0.013002971,0.008592617,0.013670412,0.014560106,-0.0037327772,0.027855758,0.028874954,0.01563057,0.02932351,-0.0019709417,-0.009193824,0.0012310636,0.015909333,-0.009840537,-0.009836635,-0.0059458814,0.0027562873,-0.00081486534,-0.003258123
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0010_796097.jpg,0,-0.0014267915,0.0011201509,0.001789497,0.00061258156,-0.00017140037,-0.0010644763,-0.0110647725,-0.0042480966,0.0024810163,-0.0007095881,-0.0041707675,-0.007293363,-0.0063061044,-0.0063612545,-0.012788558,-0.007098561,0.0020761394,-0.011794601,-0.008559127,-0.006631201,0.014445305,-0.009580614,-0.00848825,-0.008041163,-0.0007982515,-0.0044054217,-0.011848028,-0.0006973311,-0.0023017903,-0.0016221137,-0.0014643094,-0.0074093156,-0.011346568,-0.008978129,-0.019140966,0.0027303922,-0.020322133,-0.016602078,-0.023274114,-0.00063174556,-0.008450957,0.016683022,-0.010769354,-0.0105572585,-0.01097876,-0.001019212,-0.0016756703,-0.013353307,-0.0064312145,-0.0032512443,0.003001211,-0.011825841,0.0063627977,-0.0051348014,5.940767e-05,-0.00095945783,-0.017942186,-0.0146885775,-0.017398328,-0.017633546,-0.005007647,-0.0021182054,-0.0041425372,0.06492829,0.067902945,0.07605393,0.06798448,0.0030861462,-0.009618534,0.016778473,0.013213096,-0.017965948,0.0053064013,0.007243462,0.0143080745,0.028476972,0.028640073,0.015978742,0.0068769385,0.008359634,-0.0073881317,0.027777284,-0.011347264,0.016401976,-0.00810965,0.0026616512,0.015046124,-0.0062893094,0.002097372,0.005522119,0.0081488155,0.008701368
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0006_796065.jpg,0,0.0049680048,0.0022530025,0.0023429978,-0.0010191939,-0.0020457322,0.0014732524,-0.0032031368,-0.0012294496,-0.0047338814,-0.0064305807,-0.0030942454,0.0073089264,0.0054632276,-0.0059335306,-0.0014365551,-0.010358937,-0.01466261,-0.007618307,-0.0075120777,0.0023874256,0.008078696,-5.7475176e-05,0.018036535,0.0036247151,0.004566149,0.0062319078,0.00999731,-0.0041662743,0.008080016,0.007540984,0.003591663,0.01219589,-0.015466386,0.016286567,0.0056223185,-0.013983777,-0.0033988296,-0.016871253,-0.021202542,0.0017358195,0.0028273324,0.0034512184,0.001661673,-0.0050719394,-0.009998455,0.004759872,0.00073497277,0.020802587,-0.0007223678,0.004456727,0.009506308,0.011531662,0.0036701045,0.0174173,0.013177947,0.0117192315,0.012427345,0.010767158,0.026274538,0.0052808775,0.018435022,-0.0047490182,0.0047134855,0.052412912,0.061266243,0.0633786,0.072307415,0.014405612,0.007084216,0.03179626,0.035308264,0.009039956,0.010618923,0.007609184,0.014915524,0.009792297,0.0063071907,0.010014698,0.022427397,0.0043135285,0.0004793862,0.014576204,-0.0035310946,-0.0065198634,0.011391081,0.0011945125,0.0092598535,0.0015495364,0.010616077,0.002388374,0.013915166,0.012831338
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0051_796103.jpg,0,0.0008355464,-0.00051060703,-0.00023666304,-0.011105714,-0.014253943,-0.00019393949,-0.0005098993,0.0014568495,0.00039379625,0.004793072,-0.000571555,0.001807631,0.008149884,0.0084922165,0.00926107,0.0070924014,0.0016129888,0.00043248583,-0.00071586383,0.0030772868,0.00672185,0.0011544276,0.0040428042,-0.0049800472,-0.0037683803,0.001433336,-0.0027250529,0.004969759,-0.010363944,0.0005936493,0.0049740765,-0.0052293628,-0.006799184,-0.012144003,-0.007848823,-0.0204718,0.015345254,0.01718571,0.023673069,0.016185682,0.00091074686,-0.005221893,0.006211697,-0.01866157,0.003453724,-0.001346943,-0.026522044,-0.012704783,-0.013009795,-0.0316095,-0.020258501,0.0013821719,0.023609314,-0.0010390626,-0.0044926647,0.006862901,0.019187205,0.022960467,0.022867708,0.0018750513,0.01014922,0.009057314,0.0138322655,0.045862883,0.055962883,0.053317517,0.081747316,-0.012009673,0.0083663985,0.009865979,0.02831717,-0.0005620981,-0.02024052,0.033658125,0.014507261,0.020716535,0.01757411,-0.008024564,0.02392434,0.0016063529,0.007242377,0.017191153,0.0063847248,0.021206059,9.1444235e-06,0.0023744137,0.025184654,0.0044226353,0.009372303,0.00923947,0.010645413,0.015452117
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0076_417.jpg,0,0.000106269144,0.0001697565,0.0017029328,-0.010802364,-0.008233333,-0.0018247125,0.004872011,0.0051952763,-0.003962739,0.001418707,-0.009053274,0.005063869,0.002720757,0.0010872096,-0.004926773,-0.0030005218,0.00315093,0.0042279884,0.0013332635,0.0017310312,0.02742029,0.007708452,0.0064081415,-0.0038000317,-0.0021855626,0.006387266,0.006547761,0.016269794,-0.0011120974,0.004103251,-0.0033624491,-0.012955952,-0.008642216,0.005968642,0.0005247595,0.0043411646,0.02739663,0.026038446,0.0029665288,0.016410964,0.003372822,0.024498094,-0.0046792137,0.002772735,-0.010292178,-0.0075237346,-0.0007137405,-0.010613963,-0.0039155846,-0.021011427,0.0046861484,0.02358893,-0.0022850584,0.008832554,-0.0019040437,0.00027129764,-0.011251524,-0.018556556,-0.012654211,-0.013239873,-0.00243881,-0.0053062225,-0.00741805,0.04804139,0.07127213,0.06981373,0.07927425,-0.012803838,0.017031457,0.030545993,0.023437247,0.005216112,-0.008897537,0.017801564,0.019648876,0.01834083,0.026111333,-0.009240414,0.026308525,0.0057862755,0.006689637,0.028337764,-0.0023166519,-0.0051305685,0.006333575,-0.00065041287,0.003999658,-0.0058819545,-0.0069786226,-0.0033309786,0.00891561,0.0033688906
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0082_796121.jpg,0,0.00086420577,0.0046580075,0.002815667,0.0034018706,-0.0034754216,0.0021954093,-0.013893143,-0.017056976,0.0026608657,-0.010680821,-0.0064288955,-0.0021004109,-0.006823702,0.008646735,-0.022145942,-0.028878594,-0.006386053,-0.012137412,-0.007456082,-0.0025598216,0.015113676,-0.018271837,-0.012299653,-0.007379676,-0.004148584,0.006333136,0.002538809,-0.01233023,-0.018689137,0.0050147222,-0.0045833946,0.0049417615,-0.021493286,0.014479532,0.00831425,0.0034408607,-0.025258489,-0.02317801,-0.0077589178,-0.01385602,-0.017572705,-5.902769e-05,-0.011995482,-0.034268558,-0.014155063,-0.006116625,0.0018011224,-0.0042519886,-0.006694724,0.0026131729,-0.005290772,-0.008276256,0.006654271,-0.00014791032,0.01042638,0.0060484563,-0.03752584,-0.024071304,-0.0074146716,-0.009639544,-0.010738901,0.0024494375,0.008801823,0.043463036,0.04593785,0.054970462,0.06911779,0.011441154,0.014925145,0.04242394,0.0124964025,0.0089444155,0.0063116807,-0.0010233382,-0.0023953347,0.00810514,0.00391347,0.008138228,0.025584135,0.025114246,0.023367982,0.030434877,-0.008157789,0.012664736,-0.011229031,0.011735331,0.01985715,-0.00018485729,-0.014772862,-0.016826319,-0.0082895635,0.0036660212
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0046_18.jpg,0,-0.0046572294,-0.0029036582,-0.0027165832,0.008464871,0.005100841,-0.0005844722,-0.0013518978,0.0013189553,-0.014345337,-0.0016713938,0.0025443789,0.008484648,0.002159515,-0.0019944091,0.0016315365,0.0075092814,0.0034866938,0.010838287,0.005399759,7.6670316e-05,0.03565884,-0.005926035,-0.002751003,-0.006514819,-0.0055619935,-0.004328968,0.0002911135,0.015477221,-0.0070259916,-0.007150567,-0.008847294,-0.022868201,-0.0022291276,-0.01803822,0.0030107526,-0.008112815,0.0019144411,-0.017028444,-0.007954256,-0.0144155845,-0.0072869207,-0.0026825082,-0.006835838,0.0058152163,-0.00036538392,-0.007727895,0.011393198,0.014802556,0.017285325,0.020609327,0.013117961,0.01017032,0.0038112428,0.0015954855,-0.007296822,0.00019495859,-0.0033515226,-0.024649583,-0.017312314,-0.048525322,-0.045857124,-0.0037495533,0.0035970209,0.04255811,0.037008896,0.05910975,0.030003423,-0.027824117,0.01922545,-0.013083078,0.01323996,0.004040309,-0.022076193,0.0039794897,0.0146094635,-0.0004511238,0.006687371,-0.01763268,0.03127987,0.03332385,0.020054884,0.07667388,-0.013388295,0.0073274733,-0.018956965,-0.012212046,0.0242512,-0.012711838,-0.022215253,-0.020324387,-0.00460375,-0.02090293
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0001_796111.jpg,0,-0.0001093882,0.0003827887,-0.0002043545,0.010232476,0.005725744,0.0011923915,-0.010841278,-0.016768454,-0.00035221677,-0.004061283,0.0005394004,-0.008404404,-0.0041472525,0.014882844,0.014011703,-0.004067544,0.01092837,-0.009878151,-0.0022992515,0.010408655,-0.015544382,0.006694859,-0.004094934,0.0009207176,-0.010289803,-0.008719276,-0.0014200994,0.010899931,-0.0007238284,-0.012087044,0.013654204,0.0068663857,0.010693508,0.0058425423,0.0006942048,-0.005679878,0.016159195,0.023360435,0.044295505,0.009767485,0.0038999168,0.012248335,-0.0012040581,0.0053311456,-0.0067399708,0.0036695166,0.010403454,0.014025219,0.0008869085,0.00025481544,-0.032276478,-0.0060851513,0.0012937719,-0.01286014,0.0038748109,-0.0043413104,-0.017636716,-0.023670867,-0.02119395,-0.031155445,-0.037361782,-0.0023699666,-0.008592688,0.051037394,0.06131749,0.08304028,0.06887989,-0.005296361,0.037657425,0.033898525,0.027035587,0.02709473,-0.0085102,-0.009037755,-0.0051202336,0.019062199,0.0022584973,-0.0040062657,0.013970254,0.013674202,0.011813735,0.004127494,-0.011106659,0.004690688,0.0050147334,0.017837819,0.0028187206,-0.005800673,-0.0027634327,-0.0020359168,0.0046621473,-0.0011628028
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0014_89.jpg,0,0.00059992325,0.0016582767,0.00087940425,0.0050228722,0.0056044767,0.0034437387,0.00087887095,-0.004414439,0.010139544,0.013374123,0.004085747,-0.00214478,0.0002704542,0.0027885884,0.0041326582,0.013013592,0.009145673,-0.0021339261,-0.0064441557,0.0032773488,-0.00026562926,0.00057591405,0.0066354666,0.0061726063,-0.009460269,-0.00060988055,-0.003970506,0.009528711,-0.00059107714,0.005022728,0.0032778904,-0.008281393,-0.003759478,-0.0116849085,-0.010244472,0.00019009132,0.005407264,-0.0115183005,-0.0058958777,-0.010761704,-0.008848893,0.009314386,-0.0069095716,-0.00023441901,0.0034057815,-0.001561403,-0.010782596,-0.0032056684,-0.0043892716,0.008238715,0.0058931354,-0.008147765,-0.003500009,-0.011566024,-0.008930162,-0.0091791805,-0.011528812,-0.022507131,-0.01525511,-0.009032727,-0.009556763,-0.0054823146,0.001700895,0.04955616,0.04841192,0.05208202,0.04602676,0.013901849,-0.020544525,-0.008607972,0.017518,0.03922846,0.011376284,-0.0037951248,0.0287189,-0.009947333,0.008964056,0.009198323,0.037920173,0.01767629,0.023612171,0.042183038,0.0016434123,-0.009977127,-0.012330087,0.008364152,0.0241319,-0.010543637,-0.003621947,0.0067453757,-0.006690571,-0.0057022134
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0057_796106.jpg,0,-0.00044996198,-0.001820466,-0.004230252,-0.0062762084,-0.0066922447,-0.0010275877,0.00059193815,-0.0055658044,-0.0183855,-0.011352623,0.003022235,0.0007237599,-0.0052644173,0.0044558095,0.0050660055,0.006244205,0.012972936,-0.015431793,-0.009756318,-0.012280839,0.0047394373,0.009315871,0.0054400787,-0.0030073754,-0.0029571964,-0.0032209442,-0.00080452755,-0.0027479248,0.009964559,0.0055587282,0.0012087323,0.005898198,-0.00043532357,-0.008189058,0.00912226,0.0010703189,0.023436913,0.021987528,0.012393705,0.009037626,0.0028185197,-0.0012373421,0.0024981115,-0.0025530336,-0.007863976,-0.011026711,0.010813789,0.0019619232,0.012869959,0.0050971536,0.0194361,-0.0047736713,0.009400522,-0.009105276,-0.004684536,-0.011779752,0.016472064,0.0013920353,-0.0024941855,-0.0065381085,-0.0045442353,-0.006716998,0.007307105,0.03421844,0.05060345,0.05558739,0.08038512,-0.00811522,-8.1412494e-05,0.009290108,0.03146179,0.0048791785,-0.0066346126,0.005076281,0.011436064,0.016191708,0.0027890406,-0.0040540555,0.019956287,0.026254877,0.021549497,0.04793024,-0.0023357435,0.012712494,0.011149077,0.0178141,0.020545317,0.008222607,-0.011070345,-0.011031213,-0.0024938863,-0.0050266683
