Full filepath,Full Class Index,sensitivityscore_before_conv1_0.6,sensitivityscore_before_maxpool_0.6,sensitivityscore_before_layer1.0.conv1_0.6,sensitivityscore_before_layer1.0.conv2_0.6,sensitivityscore_before_layer1.0.conv3_0.6,sensitivityscore_before_layer1.0.downsample.0_0.6,sensitivityscore_before_layer1.1.conv1_0.6,sensitivityscore_before_layer1.1.conv2_0.6,sensitivityscore_before_layer1.1.conv3_0.6,sensitivityscore_before_layer1.2.conv1_0.6,sensitivityscore_before_layer1.2.conv2_0.6,sensitivityscore_before_layer1.2.conv3_0.6,sensitivityscore_before_layer2.0.conv1_0.6,sensitivityscore_before_layer2.0.conv2_0.6,sensitivityscore_before_layer2.0.conv3_0.6,sensitivityscore_before_layer2.0.downsample.0_0.6,sensitivityscore_before_layer2.1.conv1_0.6,sensitivityscore_before_layer2.1.conv2_0.6,sensitivityscore_before_layer2.1.conv3_0.6,sensitivityscore_before_layer2.2.conv1_0.6,sensitivityscore_before_layer2.2.conv2_0.6,sensitivityscore_before_layer2.2.conv3_0.6,sensitivityscore_before_layer2.3.conv1_0.6,sensitivityscore_before_layer2.3.conv2_0.6,sensitivityscore_before_layer2.3.conv3_0.6,sensitivityscore_before_layer3.0.conv1_0.6,sensitivityscore_before_layer3.0.conv2_0.6,sensitivityscore_before_layer3.0.conv3_0.6,sensitivityscore_before_layer3.0.downsample.0_0.6,sensitivityscore_before_layer3.1.conv1_0.6,sensitivityscore_before_layer3.1.conv2_0.6,sensitivityscore_before_layer3.1.conv3_0.6,sensitivityscore_before_layer3.2.conv1_0.6,sensitivityscore_before_layer3.2.conv2_0.6,sensitivityscore_before_layer3.2.conv3_0.6,sensitivityscore_before_layer3.3.conv1_0.6,sensitivityscore_before_layer3.3.conv2_0.6,sensitivityscore_before_layer3.3.conv3_0.6,sensitivityscore_before_layer3.4.conv1_0.6,sensitivityscore_before_layer3.4.conv2_0.6,sensitivityscore_before_layer3.4.conv3_0.6,sensitivityscore_before_layer3.5.conv1_0.6,sensitivityscore_before_layer3.5.conv2_0.6,sensitivityscore_before_layer3.5.conv3_0.6,sensitivityscore_before_layer4.0.conv1_0.6,sensitivityscore_before_layer4.0.conv2_0.6,sensitivityscore_before_layer4.0.conv3_0.6,sensitivityscore_before_layer4.0.downsample.0_0.6,sensitivityscore_before_layer4.1.conv1_0.6,sensitivityscore_before_layer4.1.conv2_0.6,sensitivityscore_before_layer4.1.conv3_0.6,sensitivityscore_before_layer4.2.conv1_0.6,sensitivityscore_before_layer4.2.conv2_0.6,sensitivityscore_before_layer4.2.conv3_0.6
/home/multiclass_classification/deer/train/6435dd1e94.jpg,0,-0.00011113062,-0.0014667356,-0.0011785013,0.0032363909,-0.00025719695,-0.0021448876,-0.0032141628,0.0031396835,-0.00011489159,-0.0049532023,-0.0008219117,0.0023268028,0.0039658537,0.018039152,0.0062020747,0.0072153755,0.013317526,-0.001672298,0.0066396194,-0.001976638,-0.00077441195,0.00095355895,-0.005932,-0.00724704,-0.007953597,0.0054476997,0.020091148,0.0053117387,0.019523682,0.0074909716,-0.0006633329,-0.003603973,-0.016695987,-0.010304527,-0.006046955,-0.0019804658,-0.008507518,-0.0024238518,-0.011621384,-0.010365863,-0.012589199,-0.008470693,-0.021064406,-0.020347072,0.0015935288,-0.00618821,0.006494671,-0.0014748357,-0.0073001566,-0.0076960516,0.011282561,-0.019547101,0.0037754532,0.024737269
/home/multiclass_classification/deer/train/image_75.jpg,0,0.0042364933,0.010802584,0.0062032873,0.0038291346,0.0065045157,0.007872121,-0.00049336255,0.00017560076,0.0015802426,-0.0019566505,0.0036089625,0.009977601,0.0037684776,-0.0012573362,0.0025069062,0.0057364977,0.010952274,-0.00022447028,0.007972361,-0.0105273,-0.0019246459,0.0018763645,-0.007995892,-0.009613493,-0.002951513,-0.0029494353,-0.0057762135,-0.0061815856,0.002442311,-0.010815103,-0.0054778787,-0.009619232,-0.031310346,-0.013119595,-0.0072477646,-0.0067450255,-0.009152445,-0.008819452,-0.014126249,-0.00063250045,-0.0072775376,-0.008519734,-0.0038214596,-0.010789924,0.006348728,0.017645989,-0.0049755545,-0.00700213,-0.013980557,-0.02525953,0.0002610432,-0.020488122,-0.0069882045,0.0154708335
/home/multiclass_classification/deer/train/2e9aad69b1.jpg,0,0.00042864296,-0.0019553676,-0.00419451,-0.00026451636,-0.0034929833,0.0009113209,0.009504171,0.008616761,0.004964862,0.0021562479,0.008032352,0.013627197,0.000984733,0.010357379,0.0074339146,-0.000317025,0.0010803677,3.2116775e-05,0.008183505,0.013329811,0.0011280196,0.0025882265,-0.00790092,-0.0035293065,0.004680442,-0.0019741,-0.0031710598,-0.006236467,0.007507079,0.008944398,0.0011283411,0.0039527593,-0.021180771,-0.001960556,-0.0125485,-0.02601439,-0.0056429296,0.0011936938,-0.014104043,-0.0007439472,-0.00516354,-0.02234687,-0.024240263,-0.02454009,-0.0017796629,-0.014527367,-0.014453106,0.010059654,-0.0048923036,-2.0179898e-05,0.010876367,-0.023396026,-0.0052802884,0.014240032
/home/multiclass_classification/deer/train/1433eed2a1.jpg,0,-0.002069661,0.0022017944,0.004134121,0.0016769468,0.003494301,0.0007600081,-0.006070101,-0.000701749,-0.0017256328,0.001379923,0.0018859584,0.0078021623,0.008524708,0.005037496,0.002899937,0.0005244822,-0.019768111,-0.006288968,-0.0033104667,0.002606015,-0.0040286444,0.0007587645,-0.010612478,-0.0027457636,-0.004410813,-0.00045086636,0.012002455,0.0009951578,0.0077414056,-0.014715257,-0.011863605,-0.0026678748,-0.0057628406,-0.004403336,-0.009886514,-0.0017916632,-0.0012653845,0.00083559856,-0.0012623696,-0.0048862537,-0.009696172,-0.008285977,-0.013634608,-0.01927217,-0.004471616,-0.010896335,-0.00205201,-8.3923806e-07,0.0011956897,0.017939162,0.020823117,0.0010647632,0.010060916,0.031104734
/home/multiclass_classification/deer/train/42cbbc24ce.jpg,0,0.0010664079,-0.0017968558,0.0022126185,0.0030744257,-0.0026790032,0.005596928,-0.0030035644,0.0015356861,0.0035132957,0.0045680692,0.011292357,0.009505494,-0.0051438296,0.0015785317,-0.002123704,0.011228159,-0.0067140646,-0.0025619834,-0.0021592565,-0.006935602,-0.0011889255,-0.0036325436,-0.0014876752,-0.009537493,6.671762e-05,0.00019397726,-0.015795406,-0.009583465,0.004098474,-0.027589269,-0.015495388,-0.01127411,-0.022568427,-0.014157478,-0.014601728,-0.0086327195,-0.015743269,-0.0041152905,-0.017936625,-0.020831976,-0.012475768,-0.023230195,-0.02388493,-0.02221892,0.009803837,0.008747213,0.002637635,0.0011498115,-0.00019645644,0.0013079727,0.0001872952,-0.009618096,0.0055557294,0.016845427
/home/multiclass_classification/deer/train/9089820c55.jpg,0,-0.0015796786,-0.007820958,-0.00828653,0.002410247,-0.0010845358,-0.0028534639,-0.0016833832,-0.0013969258,0.0014600416,0.0057553826,0.0042746025,-0.0017824171,0.0012419363,0.0052203992,-0.0028488592,-0.0041366164,-0.0060594585,-0.007421884,-0.0034563073,-0.0028246748,0.0017701904,-0.0006910834,-0.003635461,-0.0022986294,-0.0068223886,-0.011857115,-0.0065896465,-0.0060552265,0.0048401128,-0.01268501,-0.00045135012,0.0005453713,0.01713551,0.008478559,-0.0033094205,0.0122369565,-0.005311057,-0.0036094715,0.0008523946,-0.0047035175,-0.0053485758,-0.0047120852,-0.010188751,-0.015626244,0.0074011814,-0.00031002169,0.0037169494,0.00041593937,0.010655493,0.012016253,0.0073393127,0.0011693058,0.012235103,0.021319209
/home/multiclass_classification/deer/train/cba0276b22.jpg,0,0.0022263182,-0.0001657611,-0.004918338,-6.261922e-05,0.0012088883,-0.0017344356,-0.0004397755,0.004709447,0.0084844995,-0.0014191368,0.0016575947,0.0075326427,-0.006006423,-0.006540021,0.0010370836,0.003116709,-0.006198954,-0.009221666,-0.0024578425,0.015687628,0.0065248874,0.00069626176,0.0019631637,0.0042604017,0.0016721082,-0.005421659,-0.0028749453,-0.0043879654,0.00429049,-0.0036911124,0.006669942,0.0017824955,-0.008443327,-0.003778757,-0.0051691616,0.004881951,-0.005335085,0.0033191228,0.01429997,0.002900194,-0.006223955,-0.022338472,-0.013585683,-0.017356176,0.0017131557,0.0020871959,-0.003549682,-0.01013649,-0.01529999,0.0023506193,-0.0024774307,-0.012627074,-0.0012344038,0.0108896075
/home/multiclass_classification/deer/train/95e3856962.jpg,0,0.0022584938,-0.0068926634,-0.0018637558,-0.0020628148,-0.003443107,-0.0009100437,-0.0035414963,0.0025546737,0.0015136101,-0.0037638482,0.00078898866,0.015414525,0.0050282124,0.018244512,0.009001697,-0.0015681215,-0.018280461,-0.009139832,-0.0042942124,0.008013364,0.00487089,0.004391739,7.6658325e-05,0.004850236,0.007786217,0.006704297,0.008257516,0.0069208927,0.008436254,-0.02304852,-0.013994016,-0.004646623,0.01304191,-0.0014428333,-0.00090598315,0.0053199157,-0.0003333157,0.0020548974,0.001367996,0.0042027244,-0.003059786,-0.010497719,-0.013693122,-0.02523048,7.5193355e-05,-0.0022794374,-0.0074389526,-0.008869107,-0.004585688,-0.0037143417,0.013333332,0.0012012739,-0.0024095345,0.015438953
/home/multiclass_classification/deer/train/5265b6f5ae.jpg,0,-0.0011690722,-0.0030689167,0.008763107,0.005693721,0.0017035771,0.0039046798,-3.198022e-05,-0.0023307358,0.0032501686,-0.012185872,0.002644459,0.007760506,0.00790262,0.0060887337,0.0038393578,0.010951955,0.0050944965,0.0061022565,0.0019536146,0.0038359365,0.0001385475,-0.0027128388,-0.0065223593,0.0061490024,-0.0030689389,0.0048708953,0.0022501177,-0.0027603856,0.005229682,0.006733194,-0.0013174954,0.0013167434,-0.010090732,0.0011111051,-0.00056650385,-0.013005161,-0.0038188864,-0.0025599482,0.00025297469,-0.0069827307,-0.0032200809,-0.015172467,-0.012687526,-0.018147718,0.003235201,-0.01582603,-0.008969838,0.011623761,0.009931188,0.010791907,0.026785843,0.0050242376,-0.0071144933,0.01724025
/home/multiclass_classification/deer/train/3d3e29fcdd.jpg,0,0.0008212668,0.0038858315,0.0151374005,0.008620415,0.0034243325,-0.00020022882,0.0009765334,-0.007054458,-0.008561905,-0.0014370102,0.0014482645,0.0036564465,0.0019762837,-0.00468168,-0.009667953,0.0020282639,-0.0003909527,-0.0019227776,0.0041376897,0.00060492085,0.0020419427,-0.005827332,0.0033638265,8.904433e-05,-0.007922024,-0.005049294,-0.009486894,-0.0062684026,0.004074957,-0.02009196,-0.008242056,-0.002069235,-0.0112248175,-6.964686e-05,0.00013022171,-0.004246475,-0.0101806605,-0.0014705547,-0.013679745,0.00062867743,-0.0073790574,-0.015507647,-0.002970235,-0.0144707635,0.005101922,-0.006675869,-0.005726672,0.009861922,0.014960313,0.008473453,0.017956965,0.007808015,0.009634014,0.0150506
/home/multiclass_classification/deer/train/1f28583fa5.jpg,0,-0.0026914785,-0.008914681,-0.0074284617,-0.005774447,0.0006017197,-0.007899384,-0.0021244849,0.0032230671,0.0037146958,-0.0027252238,-0.0003752543,0.010691261,0.0053554447,0.011420142,0.006509184,0.0003540069,-0.01157814,-0.006669508,0.0010589758,0.0054942784,-0.0036584157,-0.0063156444,-0.0032995306,-0.0067125736,0.0038262524,0.00887481,0.020143539,0.009551621,0.013084179,0.012804351,0.00046403625,0.0036584493,0.003221847,0.010185478,0.0112209115,-0.0001383205,0.002231936,0.008997139,-0.0059028566,0.00069657736,-2.2915308e-05,0.008317646,0.006326946,-0.018695852,0.013785427,0.016765421,-0.0040349714,0.008888377,0.000994022,0.02330476,0.0065315384,-0.020981852,-0.0028404677,0.026799073
/home/multiclass_classification/deer/train/020773fcda.jpg,0,0.0005027807,-0.0060114884,0.004152283,-0.0010879782,0.00022661418,-0.002542708,0.0057694977,0.004565183,0.0025628633,0.00020139373,0.0016960904,0.012455237,0.008034963,-0.0053628096,-0.000570867,0.007760566,-0.0057005687,-0.0036450014,0.007501658,0.010167345,0.0038417494,0.0061831856,0.00839237,0.008781448,0.0011576159,-0.0021070594,0.005618006,-0.0033151677,0.009664809,0.002777787,0.010956798,0.00949803,0.014283222,0.014971072,0.009395085,0.0022142453,-0.0024093983,-2.2272347e-05,0.006698008,0.008667057,-0.0007333681,-0.0004685684,0.0064276643,-0.013840979,0.00434106,0.015448125,0.012138154,0.0014956589,0.010562116,0.00889671,0.00884449,0.024716306,0.024635077,0.022166949
/home/multiclass_classification/deer/train/fec92271ef.jpg,0,0.0019357738,0.0028308034,0.0020424747,0.0013183322,-0.0010926437,0.0017789099,-0.003534879,-0.005406587,-0.00205416,-0.00740855,0.006500099,0.016048934,0.0033914347,0.007692774,0.007685583,-0.0014596757,0.009701861,-0.0015282434,0.0036225095,0.0063651516,-0.000117959455,0.0011609595,0.0007209629,-0.006642053,-0.0087139625,-0.0032309066,0.0002917105,-0.008102561,0.00060724025,-0.016743064,-0.012907095,-0.0036410084,-0.0069169225,-0.011096407,-0.0026908438,0.00033583748,-0.006634859,0.0015508424,0.0033413647,-0.0047851484,-0.0073817177,-0.037218835,-0.033385348,-0.026681596,-0.00040903,-0.01246606,-0.0025098606,-0.002445684,0.0068690986,0.0007661148,0.0069274586,0.0056119803,0.014666779,0.02091257
/home/multiclass_classification/deer/train/a6b92d0bfa.jpg,0,-0.0020695364,-0.0014521204,-0.0010955461,0.0034877749,-0.0014556106,0.002364361,-0.007975621,-0.0048363726,-0.0012999845,-0.000577761,-0.000608072,0.00960156,0.0023768593,0.008051508,0.007382516,0.010208559,-0.0043614605,-0.00092420855,0.0076026637,0.0085236365,0.008775923,0.0042682113,0.0017595133,0.0058361813,-0.004548912,-0.01101497,-0.008412923,-0.0057885577,0.006265271,-0.021244776,-0.011488337,-0.0061231693,-0.005964908,0.0054218103,-0.007855855,0.012550088,0.001428758,0.0026318287,-0.007902175,0.012918802,-0.0033017872,-0.0023339025,-0.0051221107,-0.013511068,0.0137161305,-0.008803818,-0.00013346598,0.007829867,0.010726921,0.010016318,0.0022732937,0.0011784825,0.008692778,0.025533177
/home/multiclass_classification/deer/train/bafb430d97.jpg,0,-0.004039497,-0.015855491,-0.011678726,-0.008469523,-0.00175607,-0.004491232,0.0023152335,0.002004103,0.0038716719,-0.0007018475,0.0034249253,-0.0012910247,-0.006697842,0.0051138685,-0.0029442557,-0.014623006,-0.020855997,-0.009627537,0.0007730401,0.0023322278,0.0008069498,0.0030322513,-0.006906205,0.003247077,0.00042094616,-0.0018741885,-0.0008923011,0.0026008883,0.0027805145,0.006924231,0.0049102227,-0.00057548936,-0.01940662,-0.013694804,-0.0033924277,0.0003605676,2.4242327e-05,-0.0025983716,-0.00816008,-0.009669684,-0.0058123795,-0.013961438,-0.010920437,-0.012685015,0.009874719,0.00747396,0.00975978,0.013662989,0.005497949,-0.027495624,0.0051631266,0.0022769861,0.0019622836,0.026015649
/home/multiclass_classification/deer/train/178f861075.jpg,0,0.0003313796,-0.008339755,0.002912389,-0.0024219353,0.00069049565,-0.00049660145,-0.002346825,0.0025889706,0.0029253855,-0.0023646518,0.0013865517,0.0078275595,0.0018446154,-0.00037779426,-0.002810458,0.0018701057,-0.006993361,-0.016609307,-0.0035971503,-0.0036581107,-0.007000703,-0.0048856116,4.1962252e-05,0.00547624,-0.00012236345,-0.00017872301,0.01164219,-0.0070427232,0.0060527595,-0.012293184,-0.010059447,-0.008634767,-0.005470512,-0.009633359,-0.007234716,0.002847802,-0.007215497,0.0059357877,0.004241109,0.010442326,-0.0047978354,-0.0027347724,-0.012274704,-0.022364099,0.008834001,0.013249634,0.00877687,0.008312617,0.01613399,0.017011417,0.0104743345,-0.013565092,0.004229448,0.022360694
/home/multiclass_classification/deer/train/818c7331ca.jpg,0,0.0016071901,0.003900214,-0.0021093497,0.003627071,0.0015941218,0.0020444226,0.0053007416,0.004951441,0.0021920335,-0.0009171041,0.0023996313,0.011140137,0.00670748,0.0042501707,0.0038774598,0.008933669,-0.0012250263,-0.005357925,0.0033950733,0.0059276205,0.011043664,0.0008602912,9.670667e-05,-0.0010517426,0.0034183771,0.008307485,0.009551488,0.005663572,0.017110953,0.003508553,0.0022124862,0.0016038367,-0.009482076,-0.00058769796,-0.0033154082,-0.008175256,-0.0028880278,0.0027854103,-0.0031464547,-0.0061131455,-0.008112604,-0.005083724,-0.004813902,-0.011037345,0.015153132,0.022389136,0.021049086,0.0071432213,0.010662662,0.009098665,0.018061414,0.012076887,0.0068224417,0.027473554
/home/multiclass_classification/deer/train/acd18cc8bc.jpg,0,-0.0009274031,0.0040395055,0.0070640435,0.008001286,0.0077318335,-0.0003795736,-0.0021449616,0.004396816,0.005691657,-0.0023179937,0.0019268184,0.010044754,0.0070633567,0.010091352,0.00018881814,0.0084376875,0.019820496,0.0042043934,0.0046923356,0.0051824288,-0.005138813,-0.0032858248,-0.0029328908,-0.0013742942,-0.0043759095,0.003106203,-0.00054481835,7.298624e-05,0.01324713,0.0090838,0.015430619,0.004425316,0.0038375573,-0.0014399718,0.0019028209,0.006300538,0.0068376493,0.011551216,-0.005652189,0.0030160504,-0.00442642,-0.011384428,-0.0036005117,-0.0071754907,0.011349175,0.009657339,0.020837935,0.017351467,0.025863072,0.03285318,0.027211744,0.029841322,0.011301836,0.029201878
/home/multiclass_classification/deer/train/8775fbf2a1.jpg,0,-0.0005338239,-0.0060158665,-0.007423448,0.0005878175,-0.00044706443,-0.00071851537,-0.00522918,0.0048148017,0.0028230883,-0.0009337388,0.0033144555,0.010950614,0.007985873,0.010564232,-0.0015061595,0.0024310534,0.005348167,0.0072632935,0.0027260701,-0.007042192,-0.009064833,-0.0011566569,0.010076474,0.011397457,0.008110613,0.0060886284,0.019701855,0.00589446,0.009641535,0.0023586086,0.0040656794,0.0003776541,-0.004633894,-0.0058411704,-0.003750646,-0.0024711573,-0.0072378367,-0.0031052248,-0.01312796,0.00275134,-0.00036040135,-0.034977794,-0.037906855,-0.025895238,0.019315775,0.008147983,0.001289031,0.008060148,-0.00448576,0.0029402804,0.003110191,-0.008928593,0.009041812,0.023994885
/home/multiclass_classification/deer/train/9e2a0b6fe8.jpg,0,0.001395947,0.0005894681,0.010979786,0.0065316595,0.0013281048,0.004973802,0.0004896901,0.00011108327,-5.2729127e-05,-0.0064561223,0.0008466692,0.0070264554,0.008608969,0.008285813,0.0013128825,0.007929988,0.016422521,-0.0034433708,0.0010137871,0.008378727,0.0054049073,9.6208765e-05,0.008932278,0.008045778,0.0031720302,-0.0057419576,-0.010854883,-0.0061042695,-0.000520563,-0.004963778,-0.0068050697,-0.0029631085,-0.015038434,0.0042118784,-0.0059692627,-0.0019970068,-0.01081446,-0.0043453667,-0.0023091459,-0.002696664,-0.0045182114,-0.009213522,-0.008724005,-0.020447884,-0.0008003,-0.00815475,-0.0027347016,0.00830939,0.010899763,0.0019854112,0.0059599606,0.00397354,0.025884239,0.029254489
/home/multiclass_classification/deer/train/ceef5fc0ea.jpg,0,0.0032515503,0.0025738096,0.0056600673,0.006654638,0.0031416602,0.006288441,0.0029055816,0.006436822,0.003026952,-0.00091459206,0.0004924848,0.005289146,0.0037425333,0.0016107718,0.0029156148,0.010298546,0.018013282,0.0059943134,-0.002504583,0.0069793714,0.007323797,0.0031725266,0.011171236,0.0025674268,0.0035832683,-0.0013247719,-0.0041231057,-0.008312905,0.0026851837,-0.015663467,-0.0043287454,0.0010283965,-0.004438013,-0.008116473,-0.002733466,0.0004243584,-0.00042517268,-0.0029438692,0.0038978343,0.0015821981,-0.00622508,-0.012929553,-0.006174001,-0.011168675,0.0048091835,0.0018292367,0.0019100159,0.011458163,0.022537066,0.013238686,-0.00090568676,-0.009874825,-0.0061552646,0.018788615
/home/multiclass_classification/deer/train/image_23.jpg,0,-0.00018068246,0.002765477,0.0043958873,0.008979815,0.0034666664,0.0023125405,0.006611506,-0.00015475077,0.0013124333,0.008032465,0.0058213742,0.009429442,-0.0042262385,0.0037908144,0.001804503,0.006208688,0.007284753,0.0023588736,0.0049444,0.00466449,-0.0014092163,-0.003697779,-0.000962391,0.000421791,-0.00057968387,0.00692671,-0.001646881,-0.0038178696,0.009110882,-0.013252529,0.0004627467,-0.008598889,-0.02169307,-0.021453738,-0.011085642,0.001973355,0.0006045853,-0.002912839,-0.008476195,-0.010338833,-0.011940462,-0.03155699,-0.027281124,-0.02456871,0.012863938,0.008209195,0.012553089,0.0066673574,0.018006567,0.023990795,0.015504584,-0.017327374,-0.011399544,0.01602095
/home/multiclass_classification/deer/train/04eec54def.jpg,0,-0.00039397913,0.0054216376,0.0099729365,0.010509124,0.004834981,0.0024283307,0.009420579,0.005341988,0.0019038718,0.00211955,-0.001597474,-0.0032038542,-0.0013920541,-0.0033670668,-0.009344719,0.00065740396,-0.0040363837,0.0028833793,-0.002081744,-0.001829439,0.003839773,5.829998e-05,-0.005865928,-0.0055027828,0.00017858366,-0.01758534,0.0049127373,-0.0038194952,-0.0023389608,0.006033051,-0.0012391966,0.0021617117,-0.0011072122,-0.0070720883,-0.0029175912,-0.007159003,0.0030734625,0.0016484754,0.00673931,0.0021191037,0.004920004,0.0018802646,-0.007891733,-0.015580607,-0.002796108,0.0012377156,0.012425939,0.014168677,0.0018748064,0.015268957,0.008270722,0.012367448,-0.000146606,0.011121921
/home/multiclass_classification/deer/train/7576b528f9.jpg,0,-0.0019576084,-0.012868384,-0.005012353,-0.0033149552,0.00035723916,-0.009233724,-0.00065674266,0.008249469,0.000659139,-0.0054152254,-0.0031460926,-0.004407754,-0.00039186445,0.0021378337,0.003669754,-0.00294933,-0.013744321,-0.0015476376,-0.0012984247,0.00011977367,0.0005714458,0.0120553505,0.0026201515,0.0072752954,0.0028533472,-0.003496877,-0.0057304176,-0.001396014,0.0116714975,0.0080355,0.0017678374,0.0016254232,-0.009086815,-0.008678228,0.0037654238,0.009905093,0.0053079976,0.012847578,0.023602713,0.009383825,0.002956815,0.008410232,0.0011211559,-0.019032255,-0.003893217,-0.0061940746,-0.004404614,0.010101751,-0.0083766235,-0.01320092,-0.0023848955,-0.019168407,-0.0064654904,0.020381015
/home/multiclass_classification/deer/train/image_1.jpg,0,-0.0005134944,-0.0024610697,-0.006977408,-0.0016529317,0.00091429334,-0.00016861351,-0.004418789,0.0009113436,0.0021057765,-0.006398447,-0.001956211,0.013907438,0.0018435798,0.013441501,-0.0018684826,0.0048733414,-0.016754953,-0.007994155,-0.003990481,0.0058218753,-0.0018971902,0.0010348486,0.00035859222,0.012585159,0.0021282365,0.013859171,0.016912706,0.01261764,0.009883434,-0.0042952406,-0.001965819,-0.0030629893,-0.017838951,0.0023515143,-0.0023001651,0.011590952,0.0043449956,0.0017821968,-0.0013489614,-0.016162984,-0.009486672,-0.012180093,-0.01585896,-0.017298572,0.015236537,0.01843586,0.020157767,0.01003246,0.032699063,0.040109638,0.023716861,-0.016237345,-0.018776547,0.022924015
/home/multiclass_classification/deer/train/b7d1c61c3a.jpg,0,-0.0018229537,0.0079340115,0.0077106734,0.007957464,0.0051861466,0.0031263242,-0.0051972065,-0.0021505929,-0.0012010308,-0.0025279573,-0.001590661,0.010068621,-0.0005161979,0.0001314047,-0.005345987,0.0041944166,0.003199893,0.00064504857,-0.0077000186,-0.005695597,-0.0064668553,-0.003112504,-0.0031897023,0.001892526,-0.0006896836,-0.0056099426,-0.01456283,-0.014733729,0.003047358,-0.0015863074,0.0027413159,-0.007815743,-0.019433029,-0.007883507,-0.00081217143,0.002063293,0.0070226714,0.0046650525,0.00266104,-0.008280775,-0.0040367222,-0.022330454,-0.028879922,-0.023411635,0.00405862,-0.0026067477,0.010316285,-0.013448687,-0.0022956957,-0.011625751,-0.008942984,-0.02152249,-0.012381643,0.016132826
/home/multiclass_classification/deer/train/1d8ad79fd9.jpg,0,0.0009807108,0.0010365965,-0.0008710801,0.0070171673,0.006951973,0.00041145977,0.0059363637,0.0014158167,0.0026675633,0.0040944363,0.005235047,0.0094322935,0.001708732,0.00011231034,-0.0044023483,0.0022879299,-0.010308479,-0.00085311965,0.0030691545,0.003623785,0.0038172505,0.0036124042,0.0026345544,0.007929813,0.0036662398,-0.009831276,-0.0077848467,-0.006397078,0.0051062824,-0.03740712,-0.009566434,-0.012425603,0.0012336499,-0.0019259192,-0.0061820075,-0.0034491052,-0.007940055,0.0010759891,-0.008946773,0.0014639357,-0.008680142,-0.006701663,-0.01618264,-0.019684928,0.007777433,0.0050591445,0.0036531452,0.0049143517,-0.0075751552,0.017405609,0.024031434,0.017218782,0.016223716,0.02681362
/home/multiclass_classification/deer/train/i-2022-04-05T145411-495_jpg.rf.e1a9459b901f8a9c5a97848e735ee881.jpg,0,0.0012791669,0.0014731294,-0.0014843114,0.00069172215,0.0005653999,0.0018631935,0.0016249735,-0.0019691319,-0.0009985977,-0.004633816,0.0008264787,0.0008678972,0.000671337,-0.000720531,-0.010947475,-0.0035550967,-0.0082963575,-0.0036211167,0.0037438497,-0.0039204657,-0.008437531,0.006090997,0.003989464,-0.00023493893,3.5291305e-06,-0.014312485,-0.022729293,-0.011349222,-0.0015194593,0.00044576684,-0.010134415,-0.0035049713,0.0072523043,0.0034024597,0.009367213,0.0050657764,0.011855709,0.015329377,0.018204708,0.004860553,-0.009957055,-0.01376738,-0.018527439,-0.026371831,0.007638792,0.019010602,0.014339566,0.016015401,0.014116351,-0.0010710433,0.013530579,-0.0063535445,0.014099002,0.026191002
/home/multiclass_classification/deer/train/8888dd4864.jpg,0,0.0010611286,0.006760135,-0.0028965222,0.0039732372,0.00077028555,0.0056182947,0.00284407,0.0005141224,-0.00034837943,0.0073717595,0.0062160734,0.003802666,-0.0013623623,0.0011809755,-0.0078091375,0.006254053,-0.009032286,0.0006881573,-0.0044737505,-0.0064934045,0.0060981903,-7.350836e-05,-0.004218326,1.1294382e-05,-0.0080842,-0.0052873306,0.0054285005,0.00015936885,0.013111103,-0.015411999,-0.011056234,-0.005363372,-0.0118981525,-0.0033292186,-0.0033341402,0.0029818984,0.004316163,0.0040265727,0.00020760624,-4.4957735e-05,-0.008630721,-0.007287362,-0.016936533,-0.023362529,0.008444427,-0.0014781067,0.0083927065,0.009912856,0.009070307,0.0017634016,0.0011341643,-0.022496007,-0.007027629,0.026175985
/home/multiclass_classification/deer/train/i-2022-04-05T173424-783_jpg.rf.c59d9ef24edd59a683d9e7033513be05.jpg,0,-0.00015594804,-0.0031231302,-0.016151475,-0.0043008826,-0.00049764966,-0.004851938,-0.005270334,0.0011301378,-0.0011737812,0.00032729178,0.0027832997,0.0075116986,0.001696378,-0.0027749988,0.005855841,-0.0051166303,-0.015164884,-0.0069820443,0.0051244297,0.0018899923,0.010100011,0.0044749686,0.0022287117,0.00090253435,0.002121535,0.0042809737,-0.002757848,0.007017399,0.017447898,0.0036365725,-0.011641301,0.0035161222,-0.0059637204,0.0019082469,0.00054017315,-0.0020873952,-0.0035096337,0.005540944,0.017913893,0.017405977,0.0068131397,0.010685763,-0.0013311235,-0.01064777,0.011869255,0.00013761688,-0.0076923245,0.011300686,-0.006058743,0.0057238545,0.010156098,0.014215403,-0.0013912439,0.028252423
