Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_After_features.5.block.0.0_0.5,sensitivityscore_After_features.5.block.0.0_0.6,sensitivityscore_After_features.5.block.0.0_0.7,sensitivityscore_before_features.5.block.1.0,sensitivityscore_After_features.5.block.1.0_0.5,sensitivityscore_After_features.5.block.1.0_0.6,sensitivityscore_After_features.5.block.1.0_0.7,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_After_features.5.block.2.fc2_0.5,sensitivityscore_After_features.5.block.2.fc2_0.6,sensitivityscore_After_features.5.block.2.fc2_0.7,sensitivityscore_before_features.5.block.3.0,sensitivityscore_After_features.5.block.3.0_0.5,sensitivityscore_After_features.5.block.3.0_0.6,sensitivityscore_After_features.5.block.3.0_0.7,sensitivityscore_before_features.6.block.0.0,sensitivityscore_After_features.6.block.0.0_0.5,sensitivityscore_After_features.6.block.0.0_0.6,sensitivityscore_After_features.6.block.0.0_0.7,sensitivityscore_before_features.6.block.1.0,sensitivityscore_After_features.6.block.1.0_0.5,sensitivityscore_After_features.6.block.1.0_0.6,sensitivityscore_After_features.6.block.1.0_0.7,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_After_features.6.block.2.fc2_0.5,sensitivityscore_After_features.6.block.2.fc2_0.6,sensitivityscore_After_features.6.block.2.fc2_0.7,sensitivityscore_before_features.6.block.3.0,sensitivityscore_After_features.6.block.3.0_0.5,sensitivityscore_After_features.6.block.3.0_0.6,sensitivityscore_After_features.6.block.3.0_0.7,sensitivityscore_before_features.7.block.0.0,sensitivityscore_After_features.7.block.0.0_0.5,sensitivityscore_After_features.7.block.0.0_0.6,sensitivityscore_After_features.7.block.0.0_0.7,sensitivityscore_before_features.7.block.1.0,sensitivityscore_After_features.7.block.1.0_0.5,sensitivityscore_After_features.7.block.1.0_0.6,sensitivityscore_After_features.7.block.1.0_0.7,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_After_features.7.block.2.fc2_0.5,sensitivityscore_After_features.7.block.2.fc2_0.6,sensitivityscore_After_features.7.block.2.fc2_0.7,sensitivityscore_before_features.7.block.3.0,sensitivityscore_After_features.7.block.3.0_0.5,sensitivityscore_After_features.7.block.3.0_0.6,sensitivityscore_After_features.7.block.3.0_0.7
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0007_796138.jpg,0,0.010634312,0.0008076766,0.008489763,0.019123472,0.002496798,0.0027977559,-7.9135876e-05,-0.00035847328,0.16325626,-0.17432962,-0.15236749,-0.14132114,-0.023133585,0.062467255,0.018116023,-0.02658519,-0.018605057,0.008150488,0.008742642,0.020711176,-0.010624619,0.002877376,0.0009042597,8.633116e-05,0.03148018,0.02099561,0.049746882,0.032843363,-0.03747144,0.0018818341,0.012840051,-0.01573876,0.0040832357,0.014880589,0.0056488146,-0.018909708,-0.0044561937,-0.00039993273,0.00047333376,0.0069841333,0.019943979,0.11549691,0.10871416,0.15242374,-0.0122825075,-0.026148118,0.16073582,-0.05259978
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0047_796064.jpg,0,-0.0049035633,0.0042999876,-0.037747815,0.001134974,-0.0055228323,0.007224052,0.009464931,0.008056424,-0.026785761,0.05665854,0.001435034,0.1452525,-0.015531186,0.039267596,0.022619262,0.04250522,0.0039933724,-0.0051100077,-0.005327479,-0.0031855158,-0.001976597,-0.0012412288,0.0031902362,0.00035276118,-0.03204589,0.038936764,-0.117303774,-0.0059827045,-0.00094082206,0.04561577,0.027435914,0.026396636,-0.017679242,0.022955967,0.008958879,-0.004294347,-0.0034552794,0.010536458,0.0053889016,0.008877503,0.053489,0.0569515,0.04871866,0.0072337007,-0.010807289,0.01929335,0.029517857,0.043673955
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0036_796127.jpg,0,0.010530522,0.0070581636,0.015292396,0.025672358,0.008670571,-0.0014846617,-0.001033464,-0.0116470065,-0.039478876,0.020992992,0.057930768,0.029845402,0.010952599,0.011714309,-0.04654138,0.024300711,0.0010071418,0.004277753,-0.0075106407,-0.0055970764,0.00299139,-0.0029955492,-0.005314276,-0.008541276,0.031130575,0.08931754,0.09210336,0.0249389,-0.011377037,0.019788329,-0.0048597036,-0.02593426,0.013436805,0.0044315825,0.024744492,0.010642886,0.0062551014,-0.002274309,0.0010189429,0.000118072785,-0.032759786,0.031730454,0.08832916,0.07056774,0.024642847,0.0069405106,0.094563104,0.025718056
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0026_796095.jpg,0,0.0057846317,0.012732964,0.013862366,0.013867832,-0.0011741729,0.0006389242,-0.0133458,-0.0042282515,-0.037611652,-0.0036260858,-0.2061034,-0.18227799,-0.043294612,0.05684036,-0.009609675,0.015370913,-0.008354832,0.0062493216,0.0034584445,-0.0042233593,-0.0037217375,-0.011267301,-0.010878697,-0.0046587023,-0.0546847,0.049081396,0.09533864,0.030342834,0.002233101,-0.05067451,0.036708597,-0.0059227813,-0.011017778,0.012353243,-0.0075367987,0.0139607005,-0.0011247162,0.006247342,0.0050194915,0.004093389,-0.020109296,0.16734472,0.1783495,0.17093754,0.03320559,0.14847097,0.06820702,-0.046854805
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0010_796097.jpg,0,0.007117669,0.0067493753,-0.0021872413,0.0010051881,0.0075689,0.0021426042,0.0034774449,0.004330104,0.013004981,0.13029352,0.14849249,0.15194824,-0.019640725,0.054053657,0.028198928,0.02348966,-0.0074649747,0.012247452,0.0020678865,0.0031043557,-0.0003034667,0.0020358867,0.0004861761,-0.009708529,0.048953377,0.1049431,0.07319307,0.16871428,-0.029996393,0.033196945,0.011355528,0.017529272,0.003903233,0.014802637,0.032948144,0.028596247,-0.00053641223,0.0066532353,0.008360402,0.0037229918,0.12200924,0.036509737,0.025987117,-0.03798566,0.01551087,-0.0117669515,0.08268458,0.009204518
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0069_796139.jpg,0,-0.0029737283,0.0062608225,0.0048288517,-0.009967415,0.005153297,-0.00034818216,-0.00084886677,0.0012816701,0.02291109,-0.01570014,0.11305846,0.067251,-0.03773132,0.065558955,0.030113604,0.030508459,-0.008176945,-0.001860321,-0.008794239,0.008131264,0.00016120856,-0.00085143297,0.004452682,0.0058485474,-0.0149539625,0.040650655,0.034053475,-0.0024653599,-0.032732144,0.054545764,0.02502063,0.020010713,-0.0099587655,-0.00052661914,0.015829735,0.008406892,-0.00012584089,-0.0040149693,-0.0016675805,0.0035181534,-0.025174163,0.08238866,0.19972172,0.22896099,0.012309178,0.050940484,0.041098226,-0.0035945522
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0067_170.jpg,0,0.0014438793,0.0018494097,0.002064094,0.012795964,0.005453756,0.0034003318,0.0074117896,0.011914833,0.076279104,-0.117672354,-0.13668112,-0.13424414,-0.021712095,0.022259023,0.030312013,0.0086352,-0.0074449526,-0.008968607,-0.009119008,-0.013228064,-0.00090693444,0.0045535555,0.0058477735,0.0028404915,0.10097859,-0.043421954,-0.11017971,-0.13779463,-0.0019904457,0.04355912,0.033103414,-0.001903035,-0.010450589,-0.007430526,0.010066235,0.003877209,-0.0053739497,0.00796888,0.005321764,0.008781832,-0.15309489,-0.013523042,0.16357821,0.13674241,-0.018125396,0.17065477,0.011699615,-0.03346003
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0090_796077.jpg,0,-0.015633048,-0.00028701604,-0.0045559085,0.0053488603,-0.007515232,-0.0089494195,-0.007754752,-0.00090056,-0.05720084,0.023864098,-0.044936076,-0.06333028,-0.016350754,0.028721262,0.0060648946,0.041457504,-0.0012952422,0.0011170907,-0.016971055,-0.009825526,0.003887095,0.0035750808,-0.002995607,-0.0017040961,-0.030773222,0.1699889,0.18321836,0.15853973,0.0092354305,0.014331113,-0.014527017,-0.015539021,0.017363036,-0.017154926,-0.0064522033,0.0038033433,0.0072300974,0.004299828,0.0004507592,0.0041438206,-0.10100638,-0.06346952,-0.046905994,-0.00081463903,0.022000398,0.056071714,0.046341572,-0.039716974
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0035_796140.jpg,0,0.008888017,0.010989923,0.0054693776,0.015335759,0.008510012,0.0019155804,0.0011275153,0.008305768,-0.05852808,-0.1325851,-0.1448554,-0.15362972,-0.024108766,0.032512978,0.025106603,-0.067761004,0.005105065,0.021257278,0.011694563,-0.0020089755,0.008373445,-0.009162037,-0.009502806,-0.0038800158,0.09280537,0.12290993,0.0626186,0.12039739,0.005467673,0.023791617,0.036947913,0.048577875,0.014619768,0.031641427,0.035131097,0.03637531,0.008322694,0.00013437273,0.00035498175,-0.0023653454,-0.020525612,-0.017515387,0.039741304,-0.035196185,0.04246353,0.046097007,0.093703374,-0.061710067
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0076_417.jpg,0,0.008143092,0.008585456,0.0065437728,0.021393262,0.005961621,0.0025264667,-0.0041254647,0.0034027891,-0.04759535,0.05418773,0.12677827,0.087526836,0.0008821259,0.0042197267,0.012464995,-0.047877263,0.00055141654,0.0013997358,0.001050855,-0.005134859,0.0048781508,0.00360965,0.0024648563,-0.01272272,0.08927392,0.030835446,0.029106745,0.034341097,-0.021684391,0.04998198,0.019427648,-0.015860615,-0.0059386613,-0.007982308,0.007088892,-0.010500446,-0.0012975724,0.007862866,0.0066105872,0.00486547,0.020564616,0.050576486,0.032096706,0.01744305,-0.0042011994,0.03689166,0.0565489,-0.017074019
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0080_796096.jpg,0,0.0131600415,0.023042995,0.017433919,0.015642498,0.009251417,-0.004008416,-0.0024773544,-0.0005493148,-0.004609815,-0.037799787,0.10344264,0.18020701,-0.02975789,0.024995726,0.01966555,-0.0507525,-0.009097254,-0.002025602,-0.001326069,0.012537548,0.0034941584,0.0039101453,-0.0042283516,-0.0028587962,0.06509116,0.15524405,0.11692872,0.043515623,-0.052902568,0.0047763702,0.0014711367,0.019730348,-0.021146242,-0.0007381914,0.0046351664,0.0070230416,-0.006098943,0.0036556944,0.0021683928,0.0018641526,-0.11311093,0.1215653,0.1602761,0.10143649,-0.029731538,-0.0028989138,0.05885128,0.031997673
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0061_796082.jpg,0,-0.00076425914,0.008125097,-0.00049408374,0.023889322,-0.002897135,-0.006046582,0.0033042463,0.000249031,-0.002617972,0.17086187,0.18405685,-0.0002698265,-0.028550904,0.01305874,0.050176382,-0.017557213,-0.0100830905,0.0027580885,0.00795898,0.008176576,0.0023702467,0.0027589183,-0.006982943,0.006165811,0.026643109,0.049652044,0.018640857,-0.0027588792,-0.03221541,0.01343584,0.03545132,0.020428587,0.017051088,0.00498008,0.018165592,0.011091225,0.0031330003,-0.004579338,-0.0004497734,0.0031800733,-0.087952286,-0.2106803,-0.01564769,0.04819104,0.032122012,0.028857354,0.050633423,-0.06599523
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0003_796136.jpg,0,-0.0036942258,-0.010865291,-0.0104237385,-0.0067978436,-0.003191364,-0.0021364237,0.005896754,0.00558679,-0.04381601,-0.15353145,-0.113446176,-0.020182747,0.04020136,0.037636597,-0.007756112,0.030839942,-0.006157472,-0.017063998,-0.0015679802,-0.00261113,0.0009971425,0.0045314794,-0.0038072104,-0.0052229026,-0.021284834,0.11265381,0.03657141,0.045249328,-0.031209163,0.013275691,0.019319579,-0.010435458,0.03247957,0.0033332482,-0.0017610313,-0.02755052,0.002736049,-0.00153436,-0.0026448113,-0.0026732162,0.014922265,-0.086379655,0.0070328265,-0.037258208,-0.0013717134,0.120188594,0.07998081,-0.09866443
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0079_796122.jpg,0,-0.011702231,-0.006195012,0.004539814,-0.013653492,-0.0034150155,-0.0018688649,-0.0003529766,-0.006097556,-0.07328612,-0.0027100816,0.13060111,0.1599876,-0.028209705,-0.012487974,-0.014283611,-0.025110964,-0.003371513,0.009678235,0.004672436,0.008601708,0.00077765924,0.0038715848,0.0024242094,0.004483437,-0.010922831,-0.018664833,0.024117801,-0.029112797,-0.020239785,-0.019593135,-0.021209834,-0.024667654,-0.019487625,0.016920155,0.028752793,0.012758508,-0.002709385,0.0021270774,0.0013482689,0.006344455,0.0042341277,0.03502209,0.10384056,0.12796547,-0.0121660605,0.10144457,0.027367163,0.038774095
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0082_796121.jpg,0,0.008232274,0.0020732167,-0.0006599138,0.014429451,0.0019168231,-0.0064181304,-0.006129001,0.0038806638,0.060987078,0.15628293,0.1971228,0.18557954,-0.047967903,0.01071275,-0.043159343,0.008252535,0.0066598887,-0.0072602564,-0.0072085187,-0.0010951711,0.0037217846,0.003991712,0.0012713384,0.0031614345,0.06155682,-0.08465063,-0.055872075,-0.024784405,-0.05372703,0.02261721,0.015584527,0.025458463,-0.0083367415,0.01475693,0.023102242,0.024271794,-0.0030748388,0.004505078,0.005508052,0.0011353306,-0.008186143,0.08847103,0.09004327,0.04584103,-0.010664274,0.10653022,0.05001163,0.038004924
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0064_796101.jpg,0,0.011022914,0.0010763399,0.012944314,0.01117342,-0.0037642429,0.00738912,0.007011991,0.003310233,0.028893039,-0.045217276,-0.056889534,-0.10406842,-0.010488578,-0.016890645,-0.0067841066,-0.026877904,0.0005378317,-0.014995376,-0.0047649103,-0.012370705,-0.001879517,0.00052802777,-0.001266212,0.005987131,-0.07823865,0.096340775,0.04089933,0.0013505928,-0.045581624,0.06724834,0.0725535,0.04364471,-0.02001021,0.013305652,0.029902596,0.019974858,-0.0020580846,-0.00030540768,0.00090724544,-4.3674838e-05,-0.052940514,-0.011827171,-0.0037163757,0.0044432823,0.007216836,0.07545727,0.07938363,-0.05528037
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0042_796071.jpg,0,-0.0019910077,-0.00071042497,0.00032496313,0.0031203134,0.002321576,-0.018108027,-0.0125167705,-0.018397346,-0.07548962,0.13974962,-0.019613218,-0.049481317,-0.03882551,-0.018644765,0.0062261736,-0.036104664,0.0052317157,0.019477528,0.02112975,0.0042705117,-0.0040945103,0.0048863017,0.00092600414,-0.0036233934,0.114503816,0.115526006,0.083676875,0.014740419,-0.0024521882,0.04804331,0.04318762,0.036424678,0.0061971056,0.012418605,0.013241365,0.004557575,0.00064426416,0.0022842605,0.0014474875,-0.0016646928,-0.21549585,-0.08121548,-0.03329721,-0.024465056,0.018659906,0.022978056,0.09347416,-0.02369994
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0068_796135.jpg,0,0.00970239,-0.00092918996,0.020227268,0.014443156,0.005163318,0.006811788,0.011703314,0.0059100604,0.0531286,-0.06677021,-0.11411905,-0.14704643,-0.03697885,0.035612334,-0.0012188992,0.0033334303,0.0025411234,0.014047474,-0.0007047984,-0.0011792046,0.0039025974,0.006770623,0.00064012536,-0.009086618,0.01533509,0.03353445,0.06137691,0.032070152,-0.06727361,0.03852893,0.018516496,-0.015486492,-0.027805934,0.016342191,0.016028618,0.011627648,-0.0049497727,-0.0029712995,-0.0012596067,0.0037996375,0.07021923,-0.11555576,-0.031117594,-0.06401421,-0.0055586807,0.059967514,0.09811726,0.085979536
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0031_100.jpg,0,0.012180191,-0.010847739,-0.0034630012,0.0037851152,0.0021475605,0.010769302,0.011066078,0.004156662,-0.0073166788,-0.13457417,-0.12707475,-0.17774765,0.025080658,0.014606817,-0.006906702,-0.0181982,0.009417845,-0.006904956,-0.013084831,-0.0035738621,0.0065350607,-0.002828795,0.0011378096,-0.0021080691,0.048564628,0.009944626,-0.00026375568,0.04430627,0.0162137,-0.00066419225,0.011738915,0.010203711,0.016987886,0.020914257,0.020928718,-0.005692932,-0.0012418088,-0.00030906452,-0.0009965035,0.0037154197,-0.012785561,0.04304357,-0.01217597,-0.041749597,0.02228333,0.02815672,0.08818432,-0.08371788
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0014_89.jpg,0,0.0025971816,0.0046530874,-0.0036567787,0.010959745,0.00090872496,0.0019028836,0.0021637464,0.0023963377,0.050698403,0.09957092,0.19740975,0.18842433,-0.0024673254,-0.023057524,0.022761367,0.0014149849,0.009647223,0.013584238,0.021888226,0.013599041,-0.003273238,-0.0076614977,0.0027289544,-0.0045208647,0.028731119,-0.040436365,-0.04378352,0.04990926,0.005788635,0.008988142,0.010333139,0.02153049,0.012785029,0.012574442,0.030002503,0.021591805,0.0004130569,0.005567598,0.0044310675,0.002865913,0.0026633572,0.14136544,0.16309139,0.100567006,-0.002160048,0.09322445,0.054444317,-0.02334716
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0033_796086.jpg,0,-0.012921883,0.009590004,0.0011799352,-0.007889204,-0.006368063,-0.0056078043,0.005707006,-0.00074100506,0.009485563,-0.070998386,-0.0661246,0.015745923,-0.021057254,0.018578187,0.049118552,-0.021117358,-9.605929e-05,-0.007326734,-0.00080396095,0.005883814,-0.007904382,-0.00027014816,-0.0008118523,0.006718713,-0.076459184,0.09276876,0.06922332,0.07781372,-0.014614193,0.037025712,0.06757442,0.044805672,-0.013580109,0.023331422,0.019998167,0.015389482,0.0012097938,0.0034281472,0.0005763661,0.0006240037,-0.22657502,-0.074447006,-0.014040727,-0.058524035,0.033833668,0.09106205,0.09789646,0.06315509
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0024_796089.jpg,0,-0.0003902139,0.000986634,0.033891268,0.010611951,0.0015226057,0.006759574,0.00861859,0.0053593926,0.0210411,0.036759138,-0.116278544,0.12510245,0.0017071723,0.028841063,-0.014192814,-0.007640152,0.0031639235,0.015663734,-8.40954e-05,-0.00035650772,0.007145696,-0.0049646054,-0.0031524706,0.0012932147,-0.03670743,-0.04337533,-0.11075568,-0.14754124,0.012756687,0.010993579,0.005316233,0.010883812,0.015297568,0.010765262,-0.0052790935,-0.018405102,0.004632514,0.0026072385,0.0022216921,0.005035309,0.009014627,0.14137319,0.21843123,0.18142053,0.028457096,0.08215314,-0.0190975,-0.04457108
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0005_796090.jpg,0,-0.0010433292,0.0073002083,-0.013805474,-0.018416714,0.00433096,0.0071552997,0.012740529,0.008793771,0.027034547,0.12854184,-0.025238052,-0.07632675,-0.0056246887,0.04439774,-0.024264704,-0.057836898,0.0040997644,0.011558664,0.008294634,-0.018335277,0.005409544,0.0067096176,0.0038133366,0.007607925,-0.06167058,0.091459826,0.026137182,-0.026425045,-0.0099573415,-0.021559231,-0.03656961,-0.058360443,-0.00811292,0.020051973,0.02320249,0.021783143,-0.00047174533,0.008046914,0.0024987722,0.006497519,-0.14878407,0.007174097,-0.027098693,0.03301079,-0.0012967568,0.09179395,0.0063753165,-0.023860965
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0023_796059.jpg,0,0.0048595928,0.0068050316,-0.0063901013,0.0031641764,0.0012311623,-0.0030635018,0.00019685854,-0.010980525,-0.017008763,0.04529453,0.008807607,0.032868996,-0.013463061,0.01295121,-0.0029950282,0.07693872,-0.00365797,0.0152674625,-0.0103829885,-0.019830547,-0.0013724635,0.0039511165,0.003091466,-0.010641554,0.06243792,-0.08199158,-0.058617268,-0.056030594,-0.03725582,0.0007233438,0.0014696205,-0.03312827,-0.012116225,0.0065751025,0.005527671,0.027208166,-0.0031197285,-0.00046701962,0.0058843847,0.0026546537,-0.049375437,0.06744255,0.072267085,0.061518006,0.0100548025,0.0513469,0.071624175,-0.027063163
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0074_59.jpg,0,0.00067179604,0.015620515,0.026682673,0.015564889,0.009174697,0.018278807,0.012767285,0.01588007,-0.014270961,-0.03278789,0.02076967,0.027006794,-0.0025149798,-0.001362334,0.007206675,0.024345642,0.0036748494,0.013282975,0.01561214,0.019547604,-0.00033999817,-0.0032574402,-0.003243459,-0.0022040806,0.034376405,0.06982444,-0.040924586,-0.0850496,-0.008195802,0.033083174,0.017135793,0.03262912,-0.015651356,0.0017001838,0.010480894,0.012538222,-0.006336315,0.0050352197,0.0024435946,0.0033408399,-0.015514076,0.11228108,0.13900879,0.09427617,-0.0062335297,0.1144707,0.08449339,-0.00706302
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0085_92.jpg,0,-0.006610305,0.009583232,0.004662389,0.008375794,-0.003983355,0.0047389916,0.0066469386,-0.0058815377,-0.07099291,0.04292985,-0.056347914,0.023655273,-0.027548555,0.034689594,0.04150681,-0.021120548,-0.0022818935,0.006591726,7.573608e-05,0.0018933504,0.0037922813,0.008072026,0.004020907,0.009880847,0.10769583,0.11340608,0.111751154,0.13205194,-0.010483026,0.022472743,0.04331325,0.022983175,-0.007819895,0.017511789,0.015474253,0.039233305,-0.0022076736,0.0013248677,-0.008101881,0.00078765943,-0.047425367,-0.030764375,0.016803779,0.008418372,-0.018005446,0.076927766,0.04461952,-0.015198762
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0077_796114.jpg,0,0.00034542428,0.00833637,0.015988858,0.017587088,0.004570116,0.0008538137,0.00838067,0.002413211,0.044675343,-0.031600602,-0.12798575,-0.012924574,0.010960883,0.005035707,0.02343098,0.0107695125,-8.995831e-05,0.017023515,0.0016161916,0.008162096,-0.0011447193,0.007350181,0.000268606,0.0024874555,-0.022770707,0.031869862,0.014148651,0.048909064,-0.00629039,0.009998284,0.0361823,0.05830091,0.02311287,0.015562778,-0.0052336343,-0.012589386,-0.0013205509,0.0008940308,-0.000491902,0.0022681039,-0.05977176,0.048994444,0.0119928615,-0.0068720514,0.012615311,0.07125226,0.059198,0.017701019
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0049_796063.jpg,0,0.009281917,-0.010918731,-0.018527534,0.030167973,0.0043901475,-0.0005752883,-0.0031152104,-0.005327582,-0.14318144,-0.0049595516,0.12664896,0.16805598,-0.011348397,0.030948604,0.02811658,0.024396863,0.00020954851,0.0006912106,0.0034632985,-0.020628331,0.0045963842,0.00051012496,0.0027518063,-0.005210609,-0.08128786,0.023242518,0.033751708,-0.0019374872,0.03239981,0.010376034,0.018337643,-0.01371892,0.035950337,0.00014499109,0.000537544,0.012396729,0.00015473046,0.009347342,0.006724132,0.0034005444,0.09840638,0.08277094,0.14300364,0.13802727,0.03595303,0.046643622,0.021962743,-0.08219379
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0065_796068.jpg,0,-0.0013905002,0.0038547236,0.0056867255,0.01445597,0.0053263023,-0.007907111,-0.0064117485,0.00075153005,-0.065395184,0.033476792,0.026231911,0.030722138,-8.332869e-05,0.05359979,-0.004403874,0.017874416,0.010080659,0.013323875,-0.004828831,-0.0069131344,0.0032386037,-0.008323712,0.008375032,0.0006768573,0.05724383,0.110519074,0.048137136,-0.061607182,-0.031526215,0.031893797,0.054601867,0.045295548,-0.01417644,0.008358665,0.017230002,0.002310242,-0.0004174154,-6.9650705e-05,0.003473576,0.0051179323,-0.002172768,0.04789129,0.014790058,-0.07379288,0.009689482,0.13887951,0.07876781,-0.008641873
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0009_34.jpg,0,-0.011008771,0.0037599439,0.0059779594,0.010164189,-0.0021478115,0.009147622,0.00019229518,0.0139056435,-0.008996133,-0.14516015,0.13931583,0.16277516,-0.035109743,0.021138234,0.007497506,-0.00505611,-0.00088211533,-0.004429674,0.0059578684,-0.0077597112,0.0014370938,-0.012020778,-0.00848278,-0.007111104,-0.061964907,0.06839983,0.010649309,0.041206494,0.0034711193,-0.020710904,-0.04121447,-0.04035887,-0.011121753,0.017604414,0.036635436,0.01776202,0.0024337803,0.0062692086,0.009410132,0.0078952825,-0.032244295,0.065468706,0.12937146,0.158809,-0.0137037765,0.15546928,0.04855057,-0.031467486
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0089_796069.jpg,0,-0.004748352,0.0025891187,0.0074580302,0.00656401,-0.007622047,0.0067351745,0.011684872,0.012150332,-0.035007413,-0.101193614,-0.0971406,-0.11192835,-0.0020890536,0.015389903,0.037872344,-0.041861106,-0.0067086956,0.0061000935,0.004709155,0.0017455881,0.0058127344,0.008095635,0.009692173,0.008014337,-0.050148323,0.092782035,0.056044042,-0.029840728,-0.056680545,0.00452919,0.025808986,0.022134935,-0.009090601,-0.013053186,-0.009301941,0.0017710058,0.0022230702,0.006161125,0.0009799991,0.0035005184,-0.1402318,-0.040415846,-0.020585164,-0.017428502,-0.0077634603,-9.421352e-05,0.01070433,0.01307155
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0041_796108.jpg,0,0.009558616,-0.00052162964,-0.0063514737,-0.0030746476,0.0024775793,-0.0016635014,-0.009885194,-0.0016027475,-0.012186561,-0.18299621,-0.20650023,-0.20661435,0.00983193,0.02283457,0.020467784,-0.0023423322,0.0067159743,0.007672092,-0.004382672,0.0069832304,-0.00027475134,-0.0076770205,0.0063514505,0.00489698,-0.06417385,0.041399132,-0.031244112,-0.04075761,-0.04103854,0.01678926,0.055402644,0.04401063,-0.009945713,0.0064532286,0.033365604,0.018888127,-0.0027997906,0.002230267,0.004666916,0.0053764028,-0.06973924,-0.20334584,-0.11010142,-0.08472552,-0.023806302,0.090553105,0.051052123,-0.06751461
/mnt/sdd/caltech_training/multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0081_426.jpg,0,-0.0033035546,0.0012935265,-0.012252781,-0.017894983,0.0020124405,-0.0012221243,-0.0032303515,0.0056023584,-0.01633658,-0.046675112,-0.083692536,0.023851007,0.0024042486,0.07547735,0.002299361,-0.030747637,-2.8840732e-06,0.012121269,0.012436936,0.0037399498,0.010597154,0.003414016,-0.002102375,0.008022346,0.034617014,0.1016999,0.19602728,0.1606879,-0.025717864,0.020245532,-0.0022276454,0.009286014,0.008764591,0.012204979,0.0047829566,-0.011249804,0.0035476703,-0.0021945518,-0.0022798812,0.006220747,0.00022098981,0.13415955,0.21572837,0.15382367,0.024302473,0.066077024,-0.051684193,-0.063785166
