Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_After_features.5.block.0.0_0.5,sensitivityscore_After_features.5.block.0.0_0.6,sensitivityscore_After_features.5.block.0.0_0.7,sensitivityscore_After_features.5.block.0.0_0.8,sensitivityscore_before_features.5.block.1.0,sensitivityscore_After_features.5.block.1.0_0.5,sensitivityscore_After_features.5.block.1.0_0.6,sensitivityscore_After_features.5.block.1.0_0.7,sensitivityscore_After_features.5.block.1.0_0.8,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_After_features.5.block.2.fc2_0.5,sensitivityscore_After_features.5.block.2.fc2_0.6,sensitivityscore_After_features.5.block.2.fc2_0.7,sensitivityscore_After_features.5.block.2.fc2_0.8,sensitivityscore_before_features.5.block.3.0,sensitivityscore_After_features.5.block.3.0_0.5,sensitivityscore_After_features.5.block.3.0_0.6,sensitivityscore_After_features.5.block.3.0_0.7,sensitivityscore_After_features.5.block.3.0_0.8,sensitivityscore_before_features.6.block.0.0,sensitivityscore_After_features.6.block.0.0_0.5,sensitivityscore_After_features.6.block.0.0_0.6,sensitivityscore_After_features.6.block.0.0_0.7,sensitivityscore_After_features.6.block.0.0_0.8,sensitivityscore_before_features.6.block.1.0,sensitivityscore_After_features.6.block.1.0_0.5,sensitivityscore_After_features.6.block.1.0_0.6,sensitivityscore_After_features.6.block.1.0_0.7,sensitivityscore_After_features.6.block.1.0_0.8,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_After_features.6.block.2.fc2_0.5,sensitivityscore_After_features.6.block.2.fc2_0.6,sensitivityscore_After_features.6.block.2.fc2_0.7,sensitivityscore_After_features.6.block.2.fc2_0.8,sensitivityscore_before_features.6.block.3.0,sensitivityscore_After_features.6.block.3.0_0.5,sensitivityscore_After_features.6.block.3.0_0.6,sensitivityscore_After_features.6.block.3.0_0.7,sensitivityscore_After_features.6.block.3.0_0.8,sensitivityscore_before_features.7.block.0.0,sensitivityscore_After_features.7.block.0.0_0.5,sensitivityscore_After_features.7.block.0.0_0.6,sensitivityscore_After_features.7.block.0.0_0.7,sensitivityscore_After_features.7.block.0.0_0.8,sensitivityscore_before_features.7.block.1.0,sensitivityscore_After_features.7.block.1.0_0.5,sensitivityscore_After_features.7.block.1.0_0.6,sensitivityscore_After_features.7.block.1.0_0.7,sensitivityscore_After_features.7.block.1.0_0.8,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_After_features.7.block.2.fc2_0.5,sensitivityscore_After_features.7.block.2.fc2_0.6,sensitivityscore_After_features.7.block.2.fc2_0.7,sensitivityscore_After_features.7.block.2.fc2_0.8,sensitivityscore_before_features.7.block.3.0,sensitivityscore_After_features.7.block.3.0_0.5,sensitivityscore_After_features.7.block.3.0_0.6,sensitivityscore_After_features.7.block.3.0_0.7,sensitivityscore_After_features.7.block.3.0_0.8
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0064_796101.jpg,0,0.013358021,0.0072046737,0.010403208,0.022038084,0.004705538,0.006899542,0.0064593656,0.003914045,0.021307686,0.0046331463,0.03440579,0.08898993,0.07526474,0.08108,0.08210474,0.0017310495,0.040477663,0.0042570457,-0.009602342,-0.026147705,0.00046967668,0.0010060959,0.0015146596,0.0029601706,0.0031758994,-0.0018848584,-0.0046289703,0.0059444737,0.00059634657,-0.0011520478,-0.0191349,0.09221393,0.05295975,0.06213278,0.012444451,0.024529047,0.07527636,0.014031514,0.043296576,-0.00629621,0.012786057,0.0069887303,0.0014351779,0.004701281,0.0321051,-0.0038939638,0.0005816206,0.0005060213,-0.0012178682,-0.006442715,0.046178877,-0.06970018,-0.076801285,-0.097636655,-0.100094214,-0.06287415,0.14250386,-0.01439451,0.056604184,0.0893501
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0010_796097.jpg,0,-0.004900842,0.0077036405,0.01634147,0.02537231,0.0020274697,-0.0024415196,-0.003777186,-0.015234833,-0.014550401,-0.021858629,-0.00804151,0.061392173,-0.040319074,0.031930763,0.044315025,0.0058125276,-0.043674856,-0.029306797,0.05863469,0.0021785889,-0.0063584475,0.016946377,0.007836032,0.00079526973,0.0033629695,-0.002495572,-0.011100419,-0.0042275153,0.0065080062,0.008188991,-0.038716566,0.06616372,-0.07716331,-0.10141523,-0.1209778,0.03715606,-0.037211478,-0.022335451,0.020020295,0.044001535,-0.006667861,0.027221173,0.027634561,0.039838277,0.049063046,-0.0031833947,0.0010459383,0.0026754467,0.0018775122,0.014038807,0.08189662,0.07310487,0.084735125,0.07363573,0.072464176,-0.031486858,0.16414276,-0.034758374,0.01696662,0.03542258
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0006_796065.jpg,0,0.004680533,0.0024182894,0.0042146314,-0.0028410112,-0.0011946589,-0.009234475,-0.0006944812,-0.0015831536,0.01186936,-0.0001430104,-0.12914136,0.10848651,0.052269645,0.06314658,0.09482287,-0.03386481,0.05145641,-0.02236851,-0.033406727,-0.036089506,0.0073714317,0.007922013,-0.00017001387,-0.008409559,9.2937844e-05,0.0011707786,-0.0031962094,0.010316126,0.002008687,-0.014347571,-0.012295839,0.06407328,0.040771656,0.07151081,0.1005002,-0.0010506762,-0.0243821,0.033736907,0.037394874,-0.015045997,0.0051147733,0.018270511,0.038498692,0.028851546,0.02696589,-0.00022974401,0.005695487,0.005197393,-0.0017901631,0.00587786,0.03621028,0.10132065,0.1477128,0.13712151,0.13035278,0.011269452,0.02031057,-0.06621224,0.04822226,-0.049566515
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0051_796103.jpg,0,-0.0018519401,0.017229602,0.02599011,0.008966366,0.014538558,0.00081356335,-0.0009929729,0.007686945,0.00584656,0.017159604,-0.100470245,0.10162997,0.11576098,0.10222572,0.12024115,0.022526547,0.029661741,0.03685666,0.01558699,0.017333522,0.0018917883,0.005079779,-0.009600638,-0.010980792,-0.003282798,0.0066873683,0.018460926,0.013002368,0.00531911,0.00054640044,0.097016335,-0.040144667,-0.012435153,-0.024235066,-0.01089197,0.055282604,0.049120225,0.026249819,0.06434667,-0.0042206896,0.003708856,0.02012757,0.011582856,0.02052882,0.01124337,0.0042367033,0.0046450035,0.0011446514,0.001335887,0.0017406959,-0.019264843,0.16351323,0.14010474,0.14336178,0.09038019,-0.022027966,0.06072746,-0.058066305,-0.0045389887,-0.030427895
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0076_417.jpg,0,-0.004194429,0.024606088,0.012683317,0.009840056,0.0037406231,-0.008881845,0.0041098963,0.009536156,0.0032981408,-0.0057952027,-0.04134342,0.0658338,-0.012418317,-0.02886834,-0.04404627,-0.012095418,0.014615161,-0.043655977,-0.031701375,-0.012391236,0.00028797775,0.0029941099,0.0115213655,0.0023159445,0.0067034047,-2.35138e-05,0.0065837307,0.011079615,-0.002501377,-0.0011172967,-0.10687303,0.09688866,0.03013731,-0.06995069,-0.02771512,0.053057924,-0.0049513173,-0.045334607,0.0040979227,-0.022196544,0.034356575,0.010495542,0.034432754,0.03356974,0.0049607405,0.005173846,0.008756869,0.008341181,-2.0593172e-05,0.0030373328,-0.06904219,0.014747681,0.05367548,0.042394478,0.055159073,0.017738588,0.027525652,0.11850576,0.018773485,0.11588661
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0082_796121.jpg,0,-0.0063530114,0.0049835457,0.01773189,0.021266934,0.009913876,-0.004544784,0.0021236895,0.005212615,0.0088302605,-0.005724977,0.03948155,0.10528907,-0.06090592,0.01139068,-0.03326083,-0.0060634464,0.03533033,0.050945185,0.0007160385,-0.006723835,-0.0051401025,0.0109387245,0.0067404686,-0.008686641,-0.016114797,-0.0010952755,-0.0017255102,0.005455962,0.0031690986,0.014440009,0.03175115,-0.13210708,0.067494154,0.069246866,0.11259006,-0.009024173,-0.016737605,0.048140332,0.03709238,0.06289253,-0.011504761,0.008893469,0.024559129,0.028717805,0.0191115,-0.0048392564,0.004301759,0.0025533305,0.00042928522,0.007865785,0.16843753,0.02846649,0.065755144,0.043279856,0.013613179,-0.05550722,0.10259582,-0.068035856,0.0033420818,-0.016674666
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0046_18.jpg,0,-0.0030597197,-0.0024381345,-0.0027253563,-0.0026338035,-0.0054417327,0.0016172773,0.0023338,-0.0009859358,-0.0058823787,-0.0055289464,-0.0035874564,0.032416873,0.10208779,0.022220504,0.0010232292,0.021443889,0.025469296,0.011256247,0.016460702,0.00556592,0.001852701,-0.008788085,0.00029556756,-0.008382951,0.0006360933,-0.0035576755,-0.0038994742,-0.001567808,-0.00093180826,0.0022345837,-0.10497683,0.04550992,0.026136206,-0.021169571,-0.0074068643,0.010824339,0.010913292,-0.014050272,-0.020614076,-0.05464042,-0.010436263,0.00027870946,0.0016759736,-0.0019912939,0.00026952592,0.0027990765,0.005340346,0.0033663865,-0.002140427,-0.0051519666,0.1330204,-0.003918031,-0.05458174,-0.04730583,-0.049889803,-0.009402191,0.005986746,-0.07444878,-0.0073117116,0.067640685
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0001_796111.jpg,0,0.00217451,0.014153847,0.013278812,0.0073234295,0.0012204831,0.00026343577,-0.0041212393,0.011064161,-0.007648108,-0.018504601,0.009251449,0.019423883,-0.014908725,0.05792655,0.033607733,0.020826919,0.0046582883,-0.0061433422,-0.014950884,-0.019471886,0.007348329,0.008466449,0.009220092,0.009678628,-0.009800902,0.004913358,-0.0048200698,-0.004148154,-0.0008665754,-0.0022772201,0.07756776,0.0805659,0.101529025,0.060225513,0.073282555,0.018944966,-0.033904247,-0.031245593,-0.050984673,-0.05599796,-0.0099475365,0.010884412,0.017855905,0.030580629,0.024840416,0.0026425293,-0.0048590917,-0.0034508633,-0.004183462,-0.0038431548,0.27688843,-0.005752014,-0.019250495,-0.01894886,0.00014538318,-0.014618007,0.05985858,-0.082432576,-0.06416389,-0.046967544
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0014_89.jpg,0,-0.0022814097,0.0011133899,-0.012838745,-0.0053005675,-0.0033035248,-0.00067741086,-0.0014920514,0.008769561,-0.00084495964,-0.0001423423,0.05275291,0.09686518,0.021574616,-0.057433765,0.12021009,-0.02814314,-0.018864904,-0.013705606,0.015073521,-0.014251053,8.719647e-05,-0.003450605,-0.010573525,0.009770632,0.014235809,-0.007330548,0.006022027,-0.0058813826,0.014327187,0.00920135,-0.17271057,-0.0002246499,-0.0069789644,-0.06868471,-0.050582778,0.018948844,-0.068803236,-0.013642739,-0.02315585,0.01492198,-0.010962689,0.0013314416,-0.0017486478,0.0027158693,0.0061028693,0.0036702238,-0.005868773,-0.0009856088,-0.0064967456,-0.0028915638,-0.043359872,-0.05176664,-0.052223522,-0.021628592,-0.02460066,0.015589699,0.05445581,0.037159055,0.016701069,-0.05754152
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0057_796106.jpg,0,0.013060682,0.011933754,0.024705784,0.018637326,-0.0018772781,5.163753e-05,0.00013719549,0.0058189416,0.007889122,0.016231775,0.010060359,0.034780487,0.05812173,0.02947947,0.036530115,-0.0028682686,0.032674305,0.010985721,-0.034116436,-0.047108043,0.0029905983,0.00690982,-0.0014256809,0.009175825,0.001958263,-0.0028149516,0.0009927335,0.016067125,0.004391854,0.005577005,-0.08196407,0.095448785,0.010010865,-0.011549851,-0.071538635,-0.005355265,0.07044129,0.039724894,0.021861438,0.009077538,-0.0068401736,0.0029680764,0.0076158647,0.0028645943,0.010999354,-0.004361073,0.0034601376,-0.0012526622,-0.00021467102,-0.002817071,0.020156799,-0.086964466,-0.10138231,-0.07713687,-0.09516424,-0.04056491,0.0911127,0.09885922,-0.04211052,0.09637079
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0065_796068.jpg,0,-0.0027592068,0.0011081101,-0.009134676,-0.006072667,0.00042845495,-0.004015252,0.000105117564,-0.007023753,0.003087422,-0.00079446286,-0.16580728,0.12379731,0.1313925,0.09935871,0.100702405,-0.0049576866,-0.0071912142,0.008067963,-3.443053e-05,0.013462969,-0.0018982964,0.011213411,0.0051415307,0.00273134,3.390247e-05,0.0020606034,0.001670251,-0.0073445803,0.0029883054,0.012438035,-0.06212193,0.06831413,0.045773283,-0.00014322624,-0.026956111,0.014996194,0.028186398,0.09188023,0.110454544,0.07265434,0.009901879,0.0004803883,0.014368292,0.0070052715,0.018095937,-0.0007763398,0.011916006,0.0056058634,0.004030703,0.0042852014,0.12765898,-0.12701033,-0.13381958,-0.12752996,-0.12168152,0.017497286,0.09763585,0.018342156,-0.062897444,-0.032263182
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0071_796113.jpg,0,0.002321791,-0.014169121,0.0004576561,0.00902037,0.008052253,-0.0031274657,0.0045916345,0.0034477888,-0.007068821,-0.002662729,-0.032350063,0.0009910129,0.089308634,0.05261396,0.043618746,-0.0068511683,0.026221033,0.010664174,0.03851104,0.01993412,-0.003665641,-0.0041784216,0.009298984,-0.0019853855,-0.0037288205,-0.0040219934,0.012734687,0.004478918,0.010259182,-0.002982535,0.101397455,0.15897913,0.10379071,0.047932416,0.045313712,-0.009207783,-0.0025093504,0.04322605,0.060185127,0.03460025,-0.025383867,-0.007851465,-0.0013832466,0.015751556,0.0049664387,-0.010558101,0.0038584126,0.0063346997,0.0033691893,-0.0038693645,0.1524972,0.15782434,0.17514566,0.15883091,0.19837448,-0.05013426,0.05135659,-0.09064103,-0.013991736,-0.021892793
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0045_796129.jpg,0,-0.015641756,0.006581558,-0.00952368,-0.0015201722,-0.0071816123,-0.008039311,-0.0010569624,-0.00013001519,-0.0053250473,-0.0021428734,0.09420122,0.09724413,0.1291373,0.15326594,0.14576301,0.020169243,0.03471136,0.028927816,0.01852896,0.057983097,0.0035327168,0.0076084,0.018215826,0.023076156,0.009969046,-0.006646716,-0.0012037631,0.0014130212,0.0056960816,0.005964266,-0.01974695,0.01978102,0.008668497,-0.015874706,0.04717527,-0.0088337045,0.032299794,0.028369885,0.025997533,-0.019351503,-0.0023713345,-0.02802252,-0.011851909,-0.0012730258,0.017261218,-0.004292085,0.0025495314,0.00018720265,-0.007430465,-0.0009476071,0.12397327,-0.039438795,-0.02577959,0.0045842016,0.006271206,-0.022645658,0.10639745,-0.06518142,-0.030052582,-0.05287251
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0047_796064.jpg,0,-0.007536579,0.0018073618,0.0023262529,0.01392911,0.000120712444,0.0037098469,0.008557921,-0.0025626062,-0.0025552348,0.0045803897,0.023733461,-0.001934682,0.011558352,0.12084131,-0.052750017,0.040060673,0.06826019,-0.0029885853,0.01845008,0.0029454129,0.0033936922,-0.00020787027,-0.0019787936,0.0015848447,-0.017563522,0.010802271,0.009116778,0.012275228,0.0071836635,-0.0008824463,0.16412306,-0.020603882,-0.029768122,0.013752092,0.022250928,0.048189797,-0.0014367506,0.016185787,0.0067578116,0.013812085,0.021869998,-0.006262632,-0.015311394,-0.021510188,0.021619292,0.0038573164,0.0007563983,-0.0035955664,-0.007645634,-0.0050880397,-0.01826949,-0.06656611,-0.08005223,-0.04425649,-0.01061164,0.012946452,-0.00414053,0.02058533,-0.009507109,-0.013871317
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0039_796132.jpg,0,0.0028352917,0.008881822,0.023587022,0.018232878,0.0005098991,-0.0048463726,-0.0038175515,0.0027697706,0.002935939,0.007457381,-0.03834261,0.06674785,-0.004384406,-0.008928478,-0.035060294,8.791033e-05,-0.044798736,-0.023379475,-0.032089908,-0.05567331,-0.00022873352,-0.009085319,-0.008329852,0.00090844836,0.0012109543,0.0023086513,0.0006013927,0.009253742,0.0033448092,0.0033945928,0.008670828,0.0030119866,0.0067068785,-0.00070674345,0.0026722848,-0.04238859,0.028838046,0.020395733,0.015021618,-0.00429596,-0.021579292,0.033154663,0.025728049,0.019691398,0.026931837,0.0014360084,0.000757525,0.00022580416,0.002228626,-0.002778132,0.045015983,0.05231581,-0.0083806105,-0.012775401,-0.020904068,-0.0019992092,0.03359299,-0.10475787,-0.020990193,0.045513526
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0085_92.jpg,0,-0.006275722,0.02034623,0.019184522,-0.008732719,0.008839955,-0.002405241,-0.0021750866,0.0015951421,-0.013322973,-0.014664716,-0.068362325,0.036339663,0.13501768,0.11633095,0.11184225,-0.016385527,-0.057772946,-0.053818136,-0.005417479,0.00068832,-0.010822052,0.0044879187,-0.004034415,-0.001184579,-0.007991811,-0.008124924,0.0070478334,0.004672002,0.0033505452,0.009864882,-0.032367412,0.024670806,-0.0050907545,0.0047123097,-0.0049487874,0.029310543,-0.0055186613,0.04866131,0.011293132,-0.061787717,0.013832949,0.0062529356,0.0082054,-0.00053343154,0.005182322,0.006255131,0.0060461955,-0.0026439424,-0.002987567,-0.004568163,-0.02561344,-0.05346114,-0.030711845,-0.040526144,-0.034637466,0.025159761,0.10055704,0.0072339927,-0.020809254,0.067205906
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0068_796135.jpg,0,-0.007039621,0.0092131775,0.006156883,0.014555758,0.011296853,-0.003260695,0.0019860303,-0.004564711,0.021572193,0.009622754,-0.15919358,-0.02127897,-0.05186911,-0.04025895,-0.012720428,0.012620324,0.0002849903,0.0065208464,0.0016789958,-0.011850566,0.009871611,0.010678966,-0.0031923624,0.006669197,0.004256061,-0.0022589744,-0.008512595,0.005039531,0.008054404,0.0005981064,0.13083622,-0.02489037,0.016182067,0.027915092,0.080063224,-0.007685936,-0.044516135,0.021120572,0.016224194,-0.029156346,0.0054109856,0.0003728699,0.013730526,0.027099721,0.0181492,0.0028614472,0.002285969,0.0047763796,0.0006173074,0.002184769,0.044005904,0.11336556,0.11851157,0.10298331,0.06196764,0.0048974035,0.09680858,-0.09743031,0.04903054,0.088785045
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0016_796067.jpg,0,-0.0032758468,0.0062979944,0.0057067396,0.00326843,-0.004369922,-0.0068175728,0.002537655,0.0070703262,0.002083714,-0.00069676933,-0.00085457787,0.10381254,-0.01488124,0.031892758,0.08197227,-0.0063925977,-0.014638353,0.00055674557,-0.0037137521,-0.0420255,-0.008883941,-0.0036222339,-0.0066688657,0.007368387,-0.004781552,0.002076143,0.00508268,0.012559479,0.008025088,-0.0033433535,0.094434015,0.11447964,0.08248315,0.055353384,0.07520486,0.029511387,0.011994334,-0.024748066,-0.028799696,-0.000979118,-0.0070216963,0.026682261,0.048555452,0.03118798,0.009680116,0.0011620182,0.0048700804,0.0044356612,0.000556741,0.0008216999,0.09268859,-0.008337196,0.061265916,0.08098006,0.10442172,-0.008462309,0.09450652,-0.0872374,0.046194755,-0.050130907
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0090_796077.jpg,0,-0.005970588,-0.007734929,-0.024273166,-0.024894737,-0.009042114,-0.00055314566,0.0018759834,-0.0025777603,-0.0019450084,-0.0013817202,-0.1049677,0.03428405,-0.045671333,-0.04274427,-0.07598535,-0.033250812,-0.070569575,0.0067517087,0.06132569,0.03761255,0.002997659,0.0068024294,0.0072736233,0.00515764,-0.0015228989,0.004734608,0.0019468456,0.0007775234,0.0037438816,0.0067392746,-0.11993956,0.060345612,0.06866168,0.039748784,0.03793976,-0.05613133,0.035263803,0.014382928,-0.022072,-0.06222381,-0.006525019,0.013217941,0.005633141,0.0016286746,0.0039691534,-0.0012497779,0.0060583833,0.0051525007,0.004798247,-0.00055848435,0.030578997,0.008128816,0.05580391,0.09078713,0.08830586,-0.037508592,0.058551546,0.070499256,-0.047566276,0.10943379
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0089_796069.jpg,0,0.006979009,0.009683143,0.008406001,-0.0075965216,0.010270834,0.010699469,0.006434875,2.0504696e-05,0.0008255727,0.0036387336,0.019723933,0.05093103,0.059095,-0.08662481,-0.099782586,0.019661076,-0.03333105,-0.019591331,-0.024971113,-0.04313516,0.0063136257,0.011283017,0.0040856544,-0.0029498632,-0.009275945,0.009147145,-0.00072708796,0.012427554,0.0077145263,0.003613127,-0.007098213,0.074589774,0.08094305,0.022767797,0.013602279,0.061436787,0.07835676,0.03344374,0.02244068,-0.03256034,-0.021174423,0.039956816,0.0318328,0.0068090484,0.010488671,-0.0030107428,0.0069447337,-0.0007970996,0.001284334,0.005014659,0.08039795,-0.01691955,-0.0026043588,0.014010393,0.0009320732,-0.016884798,0.07206484,0.0052043544,0.07293106,0.028064858
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0005_796090.jpg,0,-0.007425833,-0.00062654354,0.0026273564,-0.0037288489,0.0037355134,-0.0029795147,-0.0060075824,-0.002917382,-0.0038124875,-0.0012139782,-0.21199076,0.13751833,0.05161652,0.048519474,0.028161785,-0.014863103,-0.02661098,-0.0087504,-0.010157861,0.01801394,0.011176664,-0.00078473403,0.0048130946,-0.005155006,-0.011691527,0.0084855,-0.0048902472,0.009441025,0.004962942,-0.0055792527,0.0044589117,0.0506756,0.02545863,-0.011772876,-0.061785184,0.0100280475,0.0040656,-0.013885993,-0.023686714,-0.05890891,0.028402958,-0.0021833386,-0.020494172,-0.017173607,-0.013155656,-0.0020006425,0.0036820304,0.0016949822,0.0019855169,-0.005013548,-0.07506363,0.021213003,0.055967562,0.025997251,-0.044151124,0.0057307207,0.07894716,0.08112587,0.009830239,0.06796433
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0007_796138.jpg,0,0.007409733,-0.013508699,-0.0063890787,-0.0030567376,0.011623044,0.0025134794,-0.00042369298,-0.0038685403,-0.007405081,-0.0038760465,-0.055021532,0.01269081,0.007886398,-0.010610875,-0.028990353,-0.023339747,0.010659038,-0.014215564,0.008605598,0.0021362323,-0.00087515265,-0.0058850218,-0.007382656,-0.0032500126,0.005379743,0.002806906,0.0042638136,0.0052006114,0.00706162,0.0040394403,-0.016311903,0.10758199,0.0767057,0.05120699,0.05599417,-0.053028636,0.07224477,0.054719765,0.029421646,0.029535431,-0.025391357,0.021598112,0.0029976908,0.008340187,0.0050699525,-0.004457171,0.008666247,0.0017246313,0.006328459,0.0034114572,0.074817434,-0.018013734,-0.04194579,0.0104714185,-0.003935151,-0.03081309,0.020767087,0.07243973,0.028453447,0.0894834
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0069_796139.jpg,0,-0.002443239,0.022700535,0.0066991337,0.0049607228,0.0065391273,-0.0030369342,0.0010378801,0.0023203627,-0.0045056688,-0.011167793,-0.15995455,-0.10652531,-0.1489365,-0.156901,-0.15633044,-0.013049717,-0.015590766,-0.028802771,0.013923384,-0.025749225,0.0039454075,0.0071587665,0.009410473,0.0064344117,0.013987923,-0.003624385,0.0018048305,0.010461901,0.01633636,0.0029542085,0.13219301,0.13019295,0.14694202,0.10921124,0.087260514,-0.024947237,0.051147997,0.043894682,0.033747822,0.050179362,-0.0050081676,0.031136744,0.0009237896,0.022144351,0.010909604,-0.004136487,0.0035083448,0.0028740766,-0.001475673,-0.00050970225,0.018321197,0.062001437,0.09600773,0.088569656,0.091746174,0.0074912924,0.088167205,-0.0784785,0.03817047,-0.091306
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0040_796066.jpg,0,-0.01048485,0.0066146534,0.01767829,0.024491662,0.00689598,-0.012994725,0.004052843,0.0033621574,0.0025169228,-0.012708986,-0.12351506,0.06262012,0.10052506,0.075448275,0.07553513,-0.047747314,-0.034614943,-0.046026103,0.0029789037,-0.022610106,0.0044478895,-0.009267634,-0.0012989677,0.016694332,-0.0022064801,0.0015738893,0.0039529833,0.0060404334,-0.0020390775,0.0044127596,-0.027482864,0.1742443,0.14169925,0.09568637,0.10025185,0.01305985,-0.01733945,-0.021868823,0.027434837,-0.034754798,0.01115792,0.012969306,0.005882627,0.0049652494,0.0054734414,-0.005767188,0.0059138127,0.00975737,0.003987347,0.001513203,0.11264498,0.07715013,0.07373265,0.027063332,0.01726893,-0.030278284,0.10873192,0.07035812,-0.047395676,0.06345931
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0041_796108.jpg,0,0.008515937,0.0061900504,0.012796768,0.04243289,0.008661771,-0.0024445273,0.0019483736,-0.006074168,-0.0028362342,0.001058961,-0.084998995,-0.011376165,-0.0987975,-0.027782295,-0.039832473,-0.021563165,-0.022070654,-0.011565082,-0.033723343,-0.06783854,-0.0012385023,0.00013714796,0.004397169,0.005546316,0.0059570586,-0.0049925214,0.00770339,0.006979912,-0.001424453,-0.009180604,-0.1133132,-0.084147364,-0.04787099,-0.11362154,-0.08300195,0.04308081,0.0028159611,0.0021498515,0.00087348185,-0.025507702,0.018056162,0.026450505,0.054075137,0.054362234,0.0035513127,0.002761053,0.0034129662,0.0052396636,0.0020101224,0.0033400632,0.107782245,0.03339391,0.024998633,-0.009756757,-0.011024919,0.017435396,0.039105315,-0.05364254,-0.014817653,0.06988422
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0074_59.jpg,0,-0.0077374587,0.030175358,0.035613384,0.001976665,0.005792346,-0.0017988817,0.005908772,0.0006235675,0.0029854777,0.0013608971,0.03264361,0.040654518,0.08340126,0.14519617,0.17165582,0.034117185,0.034675527,0.029361883,0.011554409,0.042021852,0.00746883,-0.011645318,0.005326054,0.0069789845,-0.00041695812,0.0013822214,-0.0011841813,-0.0011358758,0.004785378,0.003425877,-0.01806328,-0.023390483,0.019380495,0.04203989,0.088367686,0.03572846,0.010557658,0.052025948,0.048549294,0.041988246,0.009821801,-0.0026613716,-0.007966989,-0.011288536,0.003665662,-0.00071538705,0.0012878006,0.00041861623,0.0018083183,0.00074579194,-0.08464344,0.078167655,0.046985462,0.069283426,0.05320162,0.0006990447,0.11683735,-0.022650477,-0.02004689,0.06432703
/mnt/sdd/caltech_training_multiclass/train/001.Black_footed_Albatross/Black_Footed_Albatross_0050_796125.jpg,0,-0.008388137,0.00071795855,0.004473678,0.0045461776,0.012045952,-0.005923247,0.0028105064,0.0025935315,-0.00888796,-0.021419236,0.055453863,-0.018423984,0.03341703,0.025023635,0.019788984,-0.008948104,-0.02921857,-0.02058832,0.013653822,0.01153948,0.0054367743,0.0042201355,0.0050012106,0.0055481,0.012064251,-0.00060629926,0.00533225,0.012434846,0.0070097,0.008924036,0.043949187,0.092889994,0.052877247,0.08966635,0.050872445,-0.033767186,0.02575833,0.039721772,0.05427227,0.020096451,0.011935877,-0.0068996856,0.005334028,0.0037438432,0.00687,-0.0016801022,0.0018397836,-0.0030680248,-0.0025949315,0.002226348,0.055269014,-0.09809822,-0.06947967,-0.07199022,-0.04433378,0.017418515,0.035778936,0.051891036,-0.011657439,0.060012747
