Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,1,0.2537532,0.045416914,0.045923688,-0.009843472,-0.10702613,-0.025426203,0.032227978,0.035112754,-0.019119687,-0.010676402,-0.014602201
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,1,-0.052872367,-0.041196413,0.19074105,0.06143821,0.056022223,-0.0089836605,0.029179446,0.016055368,0.029454023,0.037090376,-0.004040851
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,1,-0.07564625,-0.05496905,-0.074167594,0.0040293876,-0.11572535,-0.028304717,4.1350722e-05,0.03516155,-0.043126218,0.03794137,0.013100598
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,1,-0.096059114,-0.03333208,-0.030440098,-0.026729561,0.03925909,-0.04775311,-0.07584161,-0.04521005,0.06837094,0.015692644,0.010153614
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,1,-0.04181896,-0.007332719,-0.0984747,-0.11349438,0.012237698,-0.0060392935,0.03379637,0.05306976,-0.08291414,-0.03407342,-0.0048040426
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,1,0.040912263,0.07832649,0.037664548,-0.05302884,-0.19172311,-0.04835617,0.016678205,0.012198251,0.0076302737,-0.017833263,-0.01498878
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,1,0.014121246,0.06027329,-0.015646547,0.015077587,-0.05061816,-0.06362222,0.05166632,0.062204428,-0.08069488,-0.0069541465,-0.021200556
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,1,0.034327835,0.056646597,0.16413671,0.05852904,0.07083912,-0.045576066,0.18580195,0.067697994,-0.09250691,-0.037377518,0.001562913
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,1,0.07541649,0.0489858,-0.2763396,-0.072198816,-0.12015642,-0.036930937,-0.039128393,-0.018033614,0.062157974,0.011465941,0.011633813
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,2,-0.19361055,-0.007989955,0.1421357,0.04004047,-0.0781361,-0.076778494,-0.05118161,-0.007991796,-0.05100615,-0.055461034,-0.013235794
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,2,0.06350502,0.04910016,-0.013579443,-0.07074295,0.03161598,0.036349237,0.04592911,0.04165205,-0.06672938,-0.036795564,-0.028007176
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,2,0.087972015,-0.010809725,0.044302914,0.037562314,-0.20282608,-0.086168095,0.07820786,0.048047893,0.060043033,-0.050863564,-0.008004847
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,2,-0.25747216,-0.044992197,-0.24300192,-0.0370481,0.072530925,-0.008810107,-0.080034204,-0.041234605,-0.018609807,-0.011779003,-0.01489481
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,2,0.11621517,0.08910294,-0.097301796,-0.06073142,0.063461155,-0.00014354475,0.14246193,0.001180008,-0.04636434,-0.031961445,-0.019011257
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,2,-0.2021421,-0.11095025,0.12156102,-0.03301237,-0.032241568,0.05053129,0.12376499,0.038944613,-0.026905905,-0.01988145,-0.020411164
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,2,0.14653459,0.04720468,0.0032520778,0.029974323,0.09856176,0.043673232,-0.098011054,-0.009549581,-0.06325341,-0.027825363,0.0014539757
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0064_796343.jpg,2,0.18562162,0.103736535,0.026235871,0.007958925,-0.008776303,0.021477617,0.066595085,-0.037413154,0.008204052,-0.026763642,-0.018461837
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg,2,0.008120537,0.006410133,-0.05958565,0.08275334,0.06504398,0.011241737,0.042359244,0.017221928,-0.01952039,-0.02606146,0.0082976585
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg,2,0.19907412,0.03939779,0.08168517,0.034181073,-0.056596875,-0.016408976,0.04359956,-0.038401693,0.044044517,0.0006590567,0.0034709303
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,2,-0.06485236,-0.05292541,-0.13147713,-0.027252143,0.004968656,0.025714897,-0.03226398,0.009125944,0.062326968,-0.023216415,0.006528959
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,2,0.020106412,-0.009354527,-0.018673077,0.09323297,0.008071853,0.04155463,0.0281426,-0.020083755,-0.10134375,-0.011642813,-0.01697973
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,2,0.3373122,0.10267886,0.16298187,-0.014789585,0.010194248,0.064156346,0.16160615,0.04168681,-0.118990585,-0.06926097,-0.002914718
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,2,-0.1427434,-0.12438578,0.073717624,0.038509514,0.05676812,0.0117745735,-0.007920347,-0.009632919,-0.06409078,-0.021395529,-0.0035551311
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,2,-0.35818553,-0.10389228,-0.101324916,0.022758473,0.016927224,-0.023325859,0.073922604,0.015586855,0.007738731,0.024885636,-0.012401461
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,2,0.037674516,-0.017564185,0.038132288,0.039426208,-0.028923519,0.050621904,0.04909845,0.05007828,-0.040008295,-0.025542552,-0.012499059
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,2,-0.03142262,0.084863506,-0.022497695,-0.018879406,-0.12214174,-0.0690932,-0.054993816,0.011178479,-0.03372731,-0.017616563,-0.013182717
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,2,0.058882117,0.009248145,-0.08970675,-0.06851639,0.13877904,0.03910039,0.024720501,-0.008717794,0.008957822,-0.020408582,-0.028806549
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,2,0.21915266,0.0752166,0.17794225,0.08427746,-0.039769277,0.009948056,0.12379724,0.06353472,0.06616555,0.06945422,-0.0055508115
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,2,-0.12654059,-0.09936739,-0.073289,-0.018889107,-0.031170428,-0.047092635,0.0026728585,-0.050902806,-0.021891003,-0.037972424,-0.020641968
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,2,-0.017336845,-0.0004731398,0.12784415,0.026297884,-0.13012125,-0.0514086,0.13636026,0.07470161,-0.09577571,-0.044014253,-0.0107211135
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,2,-0.13470472,-0.019836389,-0.057057157,-0.08633113,-0.0011709179,0.03363332,0.08968767,-0.0052282587,0.0308838,0.01360594,-0.011921391
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,2,-0.030367382,-0.07072712,0.08361046,0.011034904,0.10582,0.08461604,-0.01727497,-0.02329258,0.023879582,0.008695383,-0.023516629
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,2,0.03971355,0.072908595,-0.16390428,-0.13031487,-0.04294323,0.035456937,0.03759098,0.0010004155,-0.075956166,-0.032223735,-0.019397557
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,2,-0.14284968,-0.06011819,0.034830093,-0.042825107,0.12714423,-0.03395173,-0.011964975,-0.05247172,-0.08901152,-0.043374665,-0.0037417468
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2,0.16429855,0.041648082,0.07180566,0.03179016,-0.003238812,-0.00864882,-0.008225702,0.025578737,-0.06501199,-0.020457951,-0.0030953041
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,2,0.13018146,0.11104323,0.08862452,-0.013290136,-0.051191587,0.06786029,-0.09495032,0.033945844,0.023141775,0.016616654,-0.015660465
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,2,0.054054797,0.008806604,0.012875199,0.01857945,0.008615598,0.020784771,0.08952528,0.029200481,0.114418,0.04503771,0.0010875235
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,2,-0.14848079,-0.13928196,-0.06923857,-0.038103502,0.028928624,0.036251355,0.11338438,-0.00077078305,-0.04137033,-0.01506831,-0.023956891
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,-0.022983149,-0.05761893,-0.18040852,-0.116861194,-0.06592055,0.024377007,0.10857441,-0.009419129,-0.010705043,-0.012734186,-0.028171647
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,2,-0.05005255,-0.060596295,-0.028037883,0.018209476,-0.022503145,-0.018832892,0.051857088,-0.045524426,-0.014025871,-0.024513733,-0.020850964
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0021_796339.jpg,2,0.11398081,0.113253,-0.056966454,0.027977709,0.07085501,0.05420063,0.053148948,-0.009328,-0.04103359,0.0037453966,-0.020121686
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,2,0.14742206,0.03396438,0.16233319,0.051988274,-0.017974105,0.039400727,0.14425364,0.07521252,0.054076403,-0.0136488415,-0.011297614
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,2,-0.10729371,-0.029982746,-0.078210056,0.03887027,-0.02889224,-0.0603507,0.08964822,-0.0019835718,-0.062127724,-0.02144521,-0.012783874
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2,-0.17542775,-0.0012858212,-0.0937586,0.09287234,0.103729576,0.057363786,0.1487249,0.027382929,-0.09228985,-0.075688094,0.0077982303
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,2,-0.08090328,-0.0052528586,0.12028781,-0.0058965683,0.12314094,-0.01658471,-0.017767042,-0.033653457,-0.06911667,-0.07583606,-0.01941834
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,2,-0.039413296,0.011182319,-0.15023363,-0.01446002,-0.04143253,0.04486116,0.1756502,0.08213445,-0.05333598,-0.04597373,-0.008721477
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2,-0.17469162,0.0037770737,0.113425344,0.069930755,0.052493308,0.029947,0.026576828,-0.010327419,-0.030038347,-0.03759767,-0.022835663
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2,0.10838668,0.06568485,0.05498305,0.026599951,0.041386303,-0.00841232,0.08561365,0.054353222,-0.06841352,-0.038639158,-0.025458597
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg,2,0.2185698,0.13325606,0.08677253,0.025890702,0.19423632,0.12694123,0.03787545,0.03635279,0.024577975,0.022770107,-0.008705573
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,2,-0.08711231,-0.06463553,-0.023864474,0.017801315,0.0032593831,-0.0055594184,0.043521445,-0.013465283,0.0042912075,0.033181176,0.0058014663
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,2,-0.23765397,-0.08733167,-0.14607178,-0.024789074,0.09654588,0.01019264,-0.015536815,-0.050037745,-0.033840895,-0.021846633,-0.016608514
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2,0.0052921697,-0.10677205,-0.06225033,-0.010072503,-0.05086778,0.004153137,0.10400154,0.035602883,-0.07625811,-0.07024862,-0.0038065622
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,2,-0.062336415,0.04754696,0.026739359,0.0033876002,0.12676793,0.0046959817,-0.074064285,-0.07759958,-0.06897253,-0.08581282,-0.010774566
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2,0.14739281,0.0481115,-0.09672014,-0.07104917,-0.017776974,0.013944816,-0.023787908,0.023595046,-0.05373007,-0.007976987,-0.010167761
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2,0.0029393993,-0.04810389,-0.15897961,-0.039852627,0.080275364,0.025308365,0.04319667,0.015154503,0.1343539,-0.001936363,-0.00140463
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,3,-0.0047118785,-0.055779092,0.17304306,0.055221863,0.14381939,0.015603303,-0.08885758,-0.005754644,0.02768682,-0.008007482,-0.028314807
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,3,-0.12688756,-0.04988955,0.011314951,-0.03875055,0.008328829,0.0012038397,0.16292268,0.06002534,-0.040386092,-0.030840607,0.0056524435
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,3,0.032209106,0.0059118625,-0.32541862,-0.15879466,-0.10602638,-0.060052752,-0.02749721,0.0006316528,-0.1396146,0.0061762193,-0.013027847
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,3,-0.2725585,-0.05968886,-0.08428602,-0.017384335,-0.07621931,-0.06676733,0.05981394,0.018798776,-0.101792745,-0.041965537,-0.01313886
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,3,0.057994023,-0.018534208,-0.19463935,-0.07684374,0.033250414,-0.05565004,-0.014620902,0.018756654,-0.075336605,-0.008801803,-0.019533504
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,3,0.087387584,-0.05067147,0.096506044,0.011116074,0.07351984,-0.011706818,0.028533809,-0.03883762,-0.012243867,-0.015920866,0.005388543
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,3,0.19566628,-0.010040503,-0.04065539,-0.08116925,0.008265223,-0.007070871,0.070109665,0.0364838,0.050318826,0.021180656,-0.00986729
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,3,0.18148854,-0.04640356,0.18623292,0.039163746,-0.024502136,0.00821523,0.009160473,0.03198044,0.015159078,-0.036947086,-0.009160622
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,3,0.11676814,-0.046430446,0.10452169,0.023806887,-0.030645024,0.026479712,0.029375812,0.032873314,-0.032880157,-0.025518615,-0.0063174833
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg,3,0.07289733,-0.026280617,-0.02803952,-0.11710061,0.0027141022,0.018716015,0.04322418,0.03666184,0.032019872,-0.013503829,-0.00837102
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,3,0.077956446,-0.018874658,0.1433784,0.025676524,0.13599718,0.035791736,-0.047393274,-0.030382393,-0.08226422,-0.04410342,-0.014562449
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,3,0.0027970225,0.056045104,0.173951,0.009368695,0.039003663,-0.0010472378,-0.096221596,-0.008333662,0.0028419364,0.007839088,-0.013320975
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,3,-0.12709607,-0.1510481,0.085966885,0.019080482,-0.0059043393,0.063149974,0.05599171,0.034217738,-0.036776472,-0.0357546,-0.011863176
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0069_1546.jpg,3,0.039896976,-0.054592367,-0.14454937,-0.023037517,0.052599277,-0.01886215,-0.06411518,0.034874346,0.08866211,0.039490074,-0.017017022
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg,3,0.053809155,-0.006805228,-0.099583015,-0.053348616,0.09812159,0.015231632,-0.048996903,0.008045783,0.140605,0.013037399,0.0022574211
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,3,0.0028226934,-0.06848738,0.15091863,-0.07718914,0.004851911,0.018667132,0.08179398,0.05924656,0.03823058,-0.03115735,-0.008686062
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,3,-0.14029813,-0.09635313,0.070220985,-0.009104369,-0.030513681,-0.081712835,0.0018708175,0.026071094,-0.10955149,-0.03970439,-0.015117043
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,3,0.05902136,-0.008701406,-0.10238789,-0.028612424,-0.06985804,-0.05807142,0.05346384,0.020620981,-0.11477062,-0.016916255,-0.01585979
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg,3,-0.07945217,-0.14584662,0.12326924,0.008422358,0.0429356,0.016671034,0.039640307,0.04147182,-0.06839234,-0.023215462,-0.02720697
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0002_1670.jpg,3,-0.13742313,-0.034067713,-0.08370148,0.035107583,-0.1888768,-0.066678345,-0.0409268,-0.013277062,-0.026775468,-0.087330244,-0.026275413
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,3,-0.047335304,-0.07390167,0.040290117,0.0039959364,-0.1455403,-0.045055874,-0.04087284,0.00033011008,-0.054171413,-0.037753128,0.00067758304
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg,3,-0.043437406,0.024413098,-0.11341315,-0.02658325,-0.10206951,0.005570038,-0.0016101263,-0.023383241,-0.04419323,-0.024194844,-0.009615685
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,3,0.10990447,0.040623054,-0.06939301,0.031242864,-0.031215144,0.00071510393,-0.015013985,-0.016220745,-0.086731024,-0.032372363,-0.008262287
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,3,-0.23112863,-0.08403739,-0.09598845,-0.034745418,-0.09171218,-0.021145571,-0.066148415,-0.007956461,-0.067654915,-0.018633768,-0.036356494
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,3,-0.19734475,-0.016054742,0.0687405,0.022056734,-0.2035038,-0.040317636,-0.046168104,-0.038004577,-0.035650037,-0.0017931107,-0.0032755602
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,3,-0.06263344,-0.10074063,0.13490881,-0.0025186352,-0.014300112,-0.054972928,-0.13540766,-0.055451367,-0.032030333,0.017480493,-0.016333105
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg,3,0.09369603,0.015220191,-0.23648646,-0.07367547,0.051096987,-0.0142962355,0.045498684,0.027963113,-0.09122309,-0.02814657,-0.027305815
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,3,0.106663205,-0.025836283,0.11538559,0.045900922,0.0148890335,-0.010572963,-0.007954538,0.01818087,-0.021648768,-0.016234726,-0.025506614
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,3,-0.09458763,-0.015004823,-0.2297107,-0.079037815,-0.09623714,-0.048885096,0.005493179,-0.0030037314,0.09332561,0.00956765,-0.0119317565
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,3,-0.12541792,-0.10630666,0.010865532,-0.033282477,0.0041955225,-0.009578251,0.0068787076,0.053241115,0.07053025,-0.020902772,-0.020278424
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg,3,0.038389668,-0.11642542,-0.09203279,-0.07458483,-0.08725395,-0.037897415,0.069087476,0.04592429,-0.059049413,-0.0003775102,-0.013627551
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg,3,0.07232411,0.046431348,-0.0687236,-0.057400808,-0.13444039,-0.02564191,0.07557491,0.0349622,-0.013541438,-0.013676096,-0.00035661086
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg,3,-0.048979584,-0.117029786,0.021610249,0.0132753365,0.08753439,-0.041755542,0.0034307986,0.06419323,-0.09650217,-0.00170701,0.004771727
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,3,-0.22312291,-0.10953313,0.078770064,0.09615785,0.055777177,-0.031650472,-0.017441038,-0.009938604,-0.020897705,-0.026224839,-0.011633677
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg,3,-0.21167001,-0.022569124,-0.17656831,-0.11507785,-0.009026828,-0.03235987,-0.0773309,0.03225932,-0.13753457,-0.04093739,-0.02348361
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg,3,-0.07135425,0.0072112763,-0.0326858,-0.07687153,-0.09509718,-0.03311964,-0.034057107,-0.008697975,-0.015026576,0.057227083,-0.010727518
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,3,0.15530047,0.08740493,0.13928382,0.010734281,-0.17097472,-0.10500595,-0.033817492,0.027077701,-0.031538256,0.011210463,-0.011092595
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg,3,-0.15972058,-0.06802246,-0.0019089952,-0.06518187,-0.0046003424,-0.039374806,-0.060360603,-0.023759972,0.052180793,0.035036914,-0.025282083
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg,3,0.027771588,0.004241973,0.032958116,-0.036502294,-0.20472902,-0.036806226,0.003725999,0.0238716,0.0029063802,0.017473226,0.0025445304
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg,3,-0.045876745,-0.050499246,-0.039657388,-0.08373552,-0.06947584,-0.05716148,-0.041311506,-0.06297892,-0.1046231,-0.0485883,-0.039225735
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0105_1562.jpg,3,-0.08628291,-0.019523172,-0.07708783,-0.08061272,0.06816913,0.023813158,-0.040478513,-0.03849155,-0.14163369,-0.010346869,-0.013218079
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,3,0.03179258,-0.014669017,-0.21799713,-0.13421433,0.09685783,0.032784864,-0.057345685,-0.04623477,0.0027565993,-0.005240554,-0.018609218
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,3,0.059846535,-0.009060357,-0.06058594,-0.038262323,0.016505307,-0.11899218,-0.07521323,-0.047330156,-0.0858743,-0.051399093,-0.03796715
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,3,-0.18434466,-0.07938817,-0.12182682,-0.03910087,-0.014891786,0.0045787767,-0.10573399,-0.061736163,-0.018053096,0.0055920226,-0.016018774
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,3,-0.049379166,0.0028327983,-0.10316378,-0.05640196,0.09361642,-0.035260633,0.0075488947,0.0031983815,-0.06507483,-0.030846538,-0.03126495
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,3,-0.1385284,-0.07055684,-0.032667305,-0.03778479,0.16855416,-0.007565924,-0.09682945,-0.028467182,0.05529132,0.008136402,-0.008151956
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,3,-0.14440161,-0.0089718215,0.09871604,-0.043745875,-0.14252734,-0.04065656,0.038872357,-0.011383889,-0.10952467,-0.0018549282,0.0028932057
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,3,-0.107683375,-0.0020441953,-0.082861595,-0.07786772,-0.089519456,-0.07150306,-0.09345941,-0.069327325,-0.06622565,-0.027564455,-0.0062955283
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0005_794922.jpg,4,-0.11921864,-0.0771146,-0.04183299,0.0043614497,-0.042654265,-0.032508776,-0.023995914,0.0051227147,-0.019564772,0.039311133,-0.0043791896
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,4,-0.057338275,-0.04214717,0.0024258848,-0.0034097396,0.032377876,-0.023209501,-0.03656885,-0.007046231,-0.09610075,-0.04846455,0.012538524
