Full filepath,Full Class Index,sensitivityscore_before_Conv2d_1a_3x3.conv,sensitivityscore_before_Conv2d_2a_3x3.conv,sensitivityscore_before_Conv2d_2b_3x3.conv,sensitivityscore_before_maxpool1,sensitivityscore_before_Conv2d_3b_1x1.conv,sensitivityscore_before_Conv2d_4a_3x3.conv,sensitivityscore_before_maxpool2,sensitivityscore_before_Mixed_5b.branch1x1.conv,sensitivityscore_before_Mixed_5b.branch5x5_1.conv,sensitivityscore_before_Mixed_5b.branch5x5_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5b.branch_pool.conv,sensitivityscore_before_Mixed_5c.branch1x1.conv,sensitivityscore_before_Mixed_5c.branch5x5_1.conv,sensitivityscore_before_Mixed_5c.branch5x5_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5c.branch_pool.conv,sensitivityscore_before_Mixed_5d.branch1x1.conv,sensitivityscore_before_Mixed_5d.branch5x5_1.conv,sensitivityscore_before_Mixed_5d.branch5x5_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5d.branch_pool.conv,sensitivityscore_before_Mixed_6a.branch3x3.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_6b.branch1x1.conv,sensitivityscore_before_Mixed_6b.branch7x7_1.conv,sensitivityscore_before_Mixed_6b.branch7x7_2.conv,sensitivityscore_before_Mixed_6b.branch7x7_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6b.branch_pool.conv,sensitivityscore_before_Mixed_6c.branch1x1.conv,sensitivityscore_before_Mixed_6c.branch7x7_1.conv,sensitivityscore_before_Mixed_6c.branch7x7_2.conv,sensitivityscore_before_Mixed_6c.branch7x7_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6c.branch_pool.conv,sensitivityscore_before_Mixed_6d.branch1x1.conv,sensitivityscore_before_Mixed_6d.branch7x7_1.conv,sensitivityscore_before_Mixed_6d.branch7x7_2.conv,sensitivityscore_before_Mixed_6d.branch7x7_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6d.branch_pool.conv,sensitivityscore_before_Mixed_6e.branch1x1.conv,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.5,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.6,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.7,sensitivityscore_After_Mixed_6e.branch1x1.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7_1.conv,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7_1.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7_2.conv,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7_2.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7_3.conv,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7_3.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7dbl_1.conv,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.5,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.6,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.7,sensitivityscore_After_Mixed_6e.branch7x7dbl_1.conv_0.8,sensitivityscore_before_Mixed_6e.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6e.branch_pool.conv
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0037_796120.jpg,0,0.001157721,0.003549379,0.000232927,0.003497612,0.005593143,0.00086266,0.007823035,0.005829425,0.012491316,0.010633989,0.003976877,-0.001787306,0.003647845,-0.003803471,0.015265915,0.009700583,0.007460564,0.001469254,0.00620645,-7.93E-05,-1.50E-05,0.001053387,-0.000417527,-0.007619885,-0.009198264,0.000347828,0.001203063,0.005882242,-0.000338051,-0.011028389,-0.002946138,-0.016546465,-0.008574912,0.003446166,-0.009877488,-0.009034765,0.013464224,0.01385945,0.024835628,-0.006968304,-0.006641769,-0.012091896,-0.014551926,-0.002623566,-0.011102242,-0.007449381,-0.007584138,-0.004343404,-0.015042692,-0.028786859,-0.011463613,-0.003128271,-0.012553408,-0.009756972,-0.01644739,-0.006058873,-0.018527426,-0.031239422,-0.012624688,-0.015481949,-0.007825965,-0.015764736,-0.019837255,0.058132418,0.07171646,0.06863878,0.059717238,-0.005060708,0.031365313,0.029406838,0.04830558,0.010844827,-0.013500234,-0.015565968,-0.002923725,0.019865882,0.002335774,-0.001886296,0.003662322,0.032396622,-0.005355998,0.022489484,-0.013463339,-0.004105152,0.006076804,0.011983777,0.029623747,-0.011981152,-0.020255588,-0.01042809,-0.012167545,-0.003663261
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0060_796076.jpg,0,-0.00188982,-0.002323632,-0.002644167,0.001003418,0.004312593,-0.00013997,0.003382889,0.00436711,-0.000623605,-0.005193549,0.001476156,0.003383886,0.001791122,-0.003192055,0.003692247,0.004694036,0.001780393,0.006948439,-0.005239192,-0.003664,-0.000133132,0.004317261,-0.004750738,-0.003881664,0.004271493,-0.002652629,-0.004331707,-0.002543247,0.005412547,0.009725474,0.00043321,0.021583637,0.001310746,0.003710761,0.001269013,0.005966364,0.01302832,0.015713876,0.020605255,0.013126551,0.009417918,0.01092405,0.008011119,0.003024346,0.000796606,0.003711466,-0.006277381,0.002599658,0.001460806,-0.004735891,0.000693656,0.0039983,0.011292644,-0.0026304,-0.003926766,0.000364407,0.014884015,0.011424253,0.013574372,0.004722658,0.001142422,0.00151127,0.003662664,0.036197208,0.04074668,0.050337262,0.061844427,-0.003420613,0.008022493,0.022769498,0.02972747,0.014900656,-0.007440609,0.015400051,0.009435754,0.001281317,-0.01006916,0.000192506,0.021634685,0.024368186,0.014812755,0.035763197,0.006479864,0.013048993,0.024540083,-0.00576003,0.01643881,-0.006122146,-0.001544527,0.00170981,-0.00472842,0.018258048
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0049_796063.jpg,0,-0.001549475,-0.003131257,-0.000885885,0.008417903,0.004232592,0.002724978,0.003896897,-0.002867159,-0.011274762,-0.004613314,0.003988319,0.000609739,-0.008273408,0.008989293,0.01172353,-0.01943271,-0.005114813,0.002456483,0.005370739,0.00209041,0.0026867,-0.005493691,0.003956386,0.008172814,-0.006824216,-0.00342438,0.001633638,0.013821852,-0.006994081,0.001084681,0.000884414,-0.013120905,-0.002439523,0.000994728,0.003316567,0.013801404,0.01463605,0.017774433,0.023449201,0.015065885,0.021356998,0.002461683,-0.006856125,0.00481849,0.00631893,0.008155422,-0.01011456,-0.027899373,-0.006118366,-0.013141902,-0.016063154,-0.005571831,0.009513915,0.002788566,0.001303781,0.016358668,-0.006036071,0.001678187,-0.012911655,0.00022599,-0.000665759,-0.009792902,0.005560882,0.042871483,0.040446274,0.057545442,0.078573115,0.01555344,-0.012443237,-0.006205837,0.04181757,0.041333493,-0.001948206,0.000552242,-0.003269378,0.009169262,0.007343179,-0.007362846,0.027798206,6.87E-05,0.00583389,0.059058983,0.006551225,0.008611439,-0.007122716,0.02360917,0.042707115,0.003334012,0.017459262,-0.00247037,-0.001595878,-0.003012199
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0026_796095.jpg,0,0.002094171,-0.000474047,0.000918128,0.00470914,0.006744646,0.003754405,0.004463369,-0.006573737,0.009359066,0.003840247,-0.001154521,0.00333789,0.003523828,0.013535807,0.005307688,0.004592094,0.01188212,-0.007248358,-0.017821632,-0.005215826,-0.00490924,0.002062622,0.009378556,0.005533168,0.001807347,-0.00161679,-0.001664426,0.002815529,0.008828222,0.008595195,0.001307427,-0.01422526,0.00413189,0.010345979,-0.006240915,0.002469479,0.010915481,-0.022896584,-0.007788295,0.000329033,0.013867264,0.003600211,0.0130412,0.009879001,-0.00389336,0.006007845,-0.018941807,-0.002413484,-0.019923523,-0.01881254,-0.004957232,-0.008129295,0.011186968,0.004925236,-0.009471161,-0.009287678,0.005838317,0.004300929,-0.007387722,-0.008971594,-0.001126489,0.011278471,0.015513407,0.047069166,0.053418003,0.052824333,0.07077393,-0.008925386,0.031236816,0.024776518,0.049502566,-0.034645103,-9.02E-05,0.0279846,0.012329549,0.016486425,0.017630324,-0.002708642,-0.000358491,-0.007669538,-0.0067271,0.04766786,-0.002535739,0.002391702,-0.004236357,0.001246864,0.03014094,0.006744598,0.017866563,-0.008190677,0.002597223,0.00272637
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0032_796115.jpg,0,-0.0018975,0.000348487,0.000869161,0.01076953,0.005030943,0.002000591,0.007560754,0.014148328,-0.006484019,-0.003171466,-0.002195984,0.006501092,0.00369013,-0.011699345,0.013122187,0.007869779,-0.010025025,0.009159449,0.004247281,0.004152338,0.019737028,0.0007252,0.003869873,-0.000365775,-0.005916632,-0.005040805,0.009483086,0.005709615,0.007109328,0.003317956,0.001759676,-0.014643595,-0.004220254,0.01631505,0.029079754,0.004409961,0.013245384,-0.004114535,0.021902189,-0.018399742,-0.004140509,-0.008769255,0.001358516,-0.005877946,-2.95E-06,-0.001948368,-0.005240189,0.000301356,-0.004866698,0.007597049,-0.010274773,0.004505632,-0.001748135,0.007277823,-0.005626555,-0.007260244,0.001143767,-0.006388636,0.001807271,-0.013435597,-0.013596427,-0.022245418,-0.001785249,0.0414296,0.05520343,0.057454973,0.06296822,-0.007400847,-0.007628598,0.013858683,0.040856246,0.012915117,0.005744935,-0.005592287,0.016775167,0.011714927,0.012952222,-0.009498566,0.035259727,0.013741396,0.02592083,0.05545322,0.011169141,0.009165982,0.000798121,-0.005878862,0.006402364,0.020519348,-0.002883087,0.003749433,0.004168911,0.003270828
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0053_796109.jpg,0,-0.00189116,0.003201784,0.000147373,0.004571927,0.005574213,0.000821113,0.000933309,0.000177805,0.00624731,0.00478087,-0.006789345,-0.001351641,-0.000272815,0.014940521,0.015928898,0.004812296,0.00464869,0.001070548,3.38E-05,0.009220749,-0.00084859,0.00217225,0.007969378,0.000430689,0.005851388,0.003830823,0.0108684,0.002150804,0.004720978,0.002173519,-0.008531044,-0.007265326,0.000197802,0.015129846,0.004083498,0.001789347,-0.010158667,-0.002085383,4.47E-06,0.00845269,0.006004006,0.001034324,0.002904808,0.008810576,0.003018657,0.002779986,-0.013005179,-0.00367057,-0.007281506,-0.0118361,-0.003621261,0.002397304,0.006449915,0.004300582,-0.004522041,0.003093906,0.003497649,-0.005200866,-0.004825263,-0.005457101,-0.011480041,-0.009462572,0.007919416,0.033606846,0.045847666,0.05574158,0.053011052,-0.003103361,0.030545767,0.017689256,0.044731483,0.022452356,-0.005194519,0.00112457,0.010883166,0.01533668,0.010571373,0.003435188,0.012067702,0.003185825,0.014947574,0.018736618,-0.004861314,-0.020292489,0.001337852,0.000921349,-0.001552923,-0.005568218,0.003716106,0.001091036,0.003392654,0.003096223
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0035_796140.jpg,0,0.004182551,0.001008899,-0.000867178,-0.014559313,-0.012231365,-0.00342155,-9.14E-05,-0.0008281,0.000470531,-0.002851667,0.001130048,0.000566757,-7.00E-05,0.014178149,-0.002173189,-0.009230646,-0.009243994,-0.002043802,-0.002038647,2.30E-05,0.003941637,-0.014288925,0.004123613,-0.001474374,-0.007401149,-0.004835284,0.003577318,-0.016686134,-0.005831925,0.011951905,-0.004087911,0.003199301,-0.007016589,0.01194803,0.009993256,0.009867888,-0.032997582,-0.033115894,-0.02626759,-0.027204596,-0.018515866,-0.009234893,-0.009666031,0.00182315,-0.003051213,-0.018868841,-0.02577769,0.000632266,0.003048199,-0.013908845,-0.009951383,-0.02557968,-0.006132728,-0.003678594,-0.000701495,-0.004077164,-0.002177159,-0.019470926,-0.031724453,-0.02739649,-0.026176356,-0.012640049,0.001657062,0.041605663,0.06220228,0.07480599,0.079674244,-0.04239244,0.014703956,0.030490471,0.045578197,0.03193834,-0.021366237,0.004549155,0.004130164,0.010955831,0.010726696,-0.007878065,0.02424499,0.031209525,0.030012459,0.044957437,-0.003956165,-0.00604406,0.001508948,0.00448136,0.001397134,-0.007754108,-0.001733723,0.009158824,0.001904333,-0.009259974
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0061_796082.jpg,0,-0.00184143,-0.002730331,-0.003008811,-0.012017686,-0.005605624,-0.003873515,-0.009692667,-0.018835824,-0.004490916,-0.006220511,-0.000977964,-0.012155188,-0.007710761,-0.016128862,-0.017323067,-0.015539943,-0.019274544,-0.008534925,-0.005687857,-0.002625814,-0.01401038,-0.010757215,0.000508138,0.002937505,-0.003909936,-0.005175048,-0.00513822,-0.020004349,-0.000371439,0.00981327,0.005340305,-0.01863619,-0.011378437,0.003582927,0.015422758,-0.001280177,0.001560628,-0.003147396,-0.006599284,-0.005376501,-0.001375953,-0.01239955,0.007364583,-0.01086693,-0.008533743,-0.005658199,-0.008868904,-0.025236223,-0.02943514,-0.006723108,0.00207298,-0.014769279,0.011920322,0.006082723,-0.010711835,0.002450252,-0.004123221,-0.004107388,-0.007807674,-0.005639175,0.007648351,-0.001661499,0.002562612,0.027038513,0.04428543,0.029692732,0.061598565,-0.014746865,0.007873302,0.028491031,0.047734868,0.03531555,-0.003703207,0.007976358,0.007236181,0.019471,-0.009480059,-0.01470766,0.013075549,0.017590117,0.010298006,0.029831452,0.001881269,-0.0106168,-0.013454499,-0.00296464,0.011563598,-0.003169226,0.005416694,-0.009235807,-0.004363377,-0.004079251
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0023_796059.jpg,0,-0.004034964,-0.003915683,0.000325066,0.010503745,0.003240215,0.002812863,-0.006163852,0.001459262,-0.003516417,-0.010769306,-0.000313159,0.001799821,-0.00606906,-0.008594255,-0.010205044,-0.022624373,0.00145015,-0.004037008,0.006978135,-0.008213608,0.004510576,0.004162991,0.007052004,0.005900343,-0.003681931,-0.000503216,0.000844912,-0.001696847,-0.000933689,-0.006899062,0.006079195,0.012267739,-0.007506639,-0.006738951,-0.005241799,-0.002415737,0.021696212,-0.012428669,0.027152818,0.024655037,0.007542735,0.010911798,0.009335587,-0.011397942,0.014764193,0.004697015,0.019019306,0.025000475,0.034081694,0.010295252,0.02111781,0.025333017,0.033673488,-0.006304042,0.006327057,0.00268825,0.021588909,0.02443526,0.011071388,0.002187701,0.009431468,0.005577427,0.023817305,0.04570371,0.057992954,0.0703203,0.052734926,0.028384387,0.023744129,0.035479106,0.04721394,0.013329282,0.030362954,0.00860774,0.018848877,0.019678634,0.010924167,0.009214344,0.017539188,0.013593046,0.012191692,0.019915711,0.000304252,-3.69E-05,-0.008262635,-0.005659189,0.013277157,-0.002890062,0.004962735,-0.000713161,0.008787563,-0.002794028
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0033_796086.jpg,0,-0.001561202,0.003168665,0.000391291,0.005353509,-0.001663263,-0.001078186,-0.00543532,-0.010548491,-0.000548711,0.006866865,-0.001113338,-0.001530451,-0.003552506,-0.004980954,-0.004393457,0.003575571,0.000870682,-0.012208848,-0.0023614,-0.013647676,0.002337907,-0.001907233,0.004823359,0.000942624,-0.00152169,0.001638355,0.007116356,0.004581536,-0.00501036,0.001275794,0.004498714,0.000970649,-0.001050151,-0.000512308,0.001358486,0.005089792,-0.017480472,-0.003148336,-0.005189925,-0.012986726,-0.001353313,0.005127476,-0.004396957,0.022353915,0.012564225,0.005308641,0.00578151,0.007734013,0.000258735,0.00608566,0.009085285,-0.008399033,0.015477276,0.010384779,0.015794955,0.006335613,0.000813494,-0.011354175,-0.014573278,-0.013404865,-0.012697877,-0.014506653,-0.005576661,0.045244753,0.053248435,0.074082755,0.0745257,0.002651003,0.007071168,0.003707808,0.0211188,0.012390641,0.000852608,0.011260255,0.002150495,-0.00847777,0.011816327,0.001429922,0.01952481,0.01210216,0.014485791,0.028080102,0.002092024,0.014094096,0.016091185,0.003227499,0.020109337,0.009128492,0.000541271,-0.008029605,0.005115962,-0.005538732
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0042_796071.jpg,0,0.000850359,0.000130378,-0.003058477,0.006147891,0.007181895,0.00494018,0.004726267,0.004848789,0.003988336,0.000608972,-5.23E-05,-0.003225529,-0.006421018,0.021550108,0.004594805,0.001380831,0.001301991,0.001448286,-0.00593092,-0.005907631,0.018042123,0.001602134,0.005775393,0.01132755,0.003557554,0.001095843,-0.00568722,0.005399914,0.003831103,-0.004147659,0.007090101,-0.003984554,-0.010057712,-0.012358472,0.014134772,0.008325025,0.002527138,-0.004665691,-0.007507841,-0.00625813,-0.009328499,0.004722297,0.00402665,-0.007399311,0.000695097,-0.010450847,-0.000744388,-0.002745448,0.013205452,0.012062554,0.014939446,-0.006637672,0.020010289,-0.005783194,-0.006834645,-0.002125091,-0.004470091,-0.00249393,0.023990463,0.008480841,-0.001501312,0.001077546,0.008458912,0.033592533,0.060704466,0.061388344,0.07544871,-0.001431529,0.020166691,0.032867573,0.033306632,0.009855292,-0.011205313,0.006522282,0.024682272,0.01686016,0.022021215,-0.007508714,0.024517588,0.014028348,0.003501548,0.028118085,0.011398688,-0.007142305,0.018358354,0.014414875,0.009840457,0.005294639,0.013886519,0.008588382,0.010844298,0.014492881
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0036_796127.jpg,0,-0.000696386,0.000138215,0.003478292,-0.008629045,-0.010015218,-0.003713823,-0.00162034,-0.007011925,0.002411747,0.000810882,0.001136257,0.005228275,-0.001084759,0.004227534,0.001973631,0.002520433,-0.00294249,-0.013222896,-0.002790812,-0.014093137,-0.01271645,0.006922932,-0.003366647,-0.006253938,-0.00233162,0.00018354,0.001007054,-0.011040345,0.004869729,-0.012868231,-0.010891778,-0.00745387,-0.007409367,-0.004152082,-0.006187463,0.001726853,-0.008710157,0.015890911,0.011696549,-0.000567886,-0.006527521,-0.000476542,0.01914392,-0.008324839,-0.008778937,-0.007981691,-0.003823097,0.008771712,0.021343391,0.014511773,0.002828036,-0.02374136,-0.00251933,0.000467504,0.003560883,-3.88E-05,0.00877658,0.008220098,0.011893895,0.005762483,0.009029673,0.007445218,0.008262714,0.04024911,0.052438106,0.06137674,0.061059445,-0.002360424,-0.00230261,0.03811874,0.018175922,0.009014158,-0.009243103,0.018252725,0.005277269,0.02099596,0.023372795,-0.011895192,0.006692333,0.019865043,0.025495566,0.023295715,-0.00485949,0.007798506,0.010458603,0.017724758,0.012493949,-0.006958542,0.010007637,0.01506518,0.012447313,0.0047422
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0078_796126.jpg,0,-0.0050556,-0.003600172,0.003700681,0.017938096,0.003546238,0.002194282,0.001408237,0.005062566,0.020607373,0.00667294,-0.004955323,0.003414885,0.00255058,0.006293625,-0.003192635,0.00886181,-0.003185378,-0.001675428,-0.004726639,0.004715799,0.009981047,-0.005223847,-0.011242641,-0.003486083,-0.000197663,-0.006748449,0.002839874,0.002778505,-0.015869861,-0.002497131,-0.004341504,-0.018247698,0.009697601,-0.018960308,0.001186966,-0.005477858,-0.014365593,0.001118793,0.003554371,0.002519511,0.011632167,0.020016013,-0.002901276,0.002398094,0.006213812,0.014838329,0.000863667,0.01233239,-0.017041368,0.0081855,-0.000946383,0.015319643,0.001056388,0.007995906,0.002762445,0.003743298,-0.011845857,-0.005651265,-0.005447943,-0.011028445,-0.017792905,0.006712214,0.010256704,0.03348599,0.045162857,0.050542682,0.06753862,-0.00105996,-0.002082534,0.03954626,0.03793042,0.000390801,0.002774121,0.009745073,0.01425375,0.011828335,0.006875728,-0.000526323,0.004120798,0.01492839,0.01903313,0.06216736,-0.002677783,-0.000721225,-0.01873183,0.02186864,0.007459284,-0.00076268,0.001901238,0.005980627,-0.003265418,0.006755846
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0003_796136.jpg,0,-0.001991839,-0.000507042,-0.002034748,-0.005793671,-0.000858235,-0.003366552,-0.008155979,-0.021650545,-0.011124624,-0.001283494,-0.003250237,-0.003702714,-0.004393227,-0.002619704,-0.002139825,-7.03E-05,0.009802096,-0.016052192,-0.005942018,0.002465737,-0.009472973,0.009191539,-0.003370337,0.002507398,-0.003293045,-0.012499577,0.00322031,-0.007791433,-0.006739409,0.004361622,0.001659427,-0.00681071,-0.017751556,-0.005045425,-0.006201621,0.001013524,0.016632974,0.017742008,0.013417866,0.002128926,-0.005425342,-0.013091526,-0.010933026,-0.025459763,-0.025457075,-0.021391336,-0.016245231,-0.020061199,-0.010415721,-0.000163439,-0.011790509,-0.007594144,-0.015243832,-0.019792225,-0.014191726,-0.006994659,0.006922323,0.01115469,0.013746825,-0.006410393,0.012420261,0.008028777,0.004031419,0.015305014,0.045676872,0.07646467,0.06675732,-0.016886543,0.01548876,0.0591726,0.033957165,0.001319283,-0.005253963,-0.002143826,-0.00756656,0.009053925,0.000537311,-0.001214754,0.009481513,0.02466967,0.025464052,0.044725306,-0.001220011,0.002078435,0.006876273,0.00897979,-0.005502738,0.00983335,0.002185354,0.014494023,-0.002447422,-0.007343644
/mnt/sdd/caltech_training/three_classes/train/001.Black_footed_Albatross/Black_Footed_Albatross_0063_796141.jpg,0,0.001114511,0.001210976,-0.00197739,0.002972307,0.002283309,-0.002067669,-0.000586427,0.00013999,0.017143525,0.006151179,-0.007247756,-0.003595122,-0.000751643,0.00777618,-0.003636821,0.008477397,0.005287615,-0.005657854,-0.003685111,-0.015274975,0.009028135,-0.003788212,0.000916454,0.001975343,-0.008449582,-0.002631692,-0.004446257,0.009067409,0.00822694,0.003250112,-0.010314075,-0.019020423,-0.005016238,-0.002002353,-0.001578359,-0.008868783,0.004341393,-0.000293989,0.002901178,0.001673457,0.004135619,-0.007791779,0.01421767,-0.000218381,0.011161326,0.009096766,-0.005851192,-0.000791588,-0.017053558,-0.02138359,-0.007441932,-0.019652316,-0.006155961,0.015814573,0.00804724,-0.000414017,-0.008922551,-0.003394381,-0.006753065,-0.013683623,-0.006136871,-0.0050549,-0.003221922,0.04586018,0.056301333,0.043071702,0.06267178,0.001284852,0.005989638,0.016183985,0.02116635,0.010908671,-0.005232405,0.000769003,0.016126323,0.013960561,0.003359733,-0.011637689,0.033169635,0.021490991,0.022697367,0.01872712,0.000328672,0.01167741,0.004113627,0.008352734,9.67E-05,-0.002949406,0.001175418,0.002146113,-0.000983529,0.000872362
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,1,-0.002885078,-0.002127268,-0.00084571,-0.002991605,-0.006915709,0.00038838,0.003443195,0.001413777,0.014230367,-0.0110075,0.00939262,-0.000958609,-0.017014513,-0.001686516,0.005984195,0.002457187,-0.004765448,0.000575876,-0.000683852,0.01106539,-0.015401688,-0.00159259,0.004049696,0.001748242,0.002679321,0.000808515,-0.001896486,-0.002324121,-0.003803552,-0.005594205,0.008421507,0.020206183,0.002690076,-0.022810202,-0.001748797,0.001581004,0.004133938,-0.013990106,-0.029586965,-0.017073603,-0.012586757,0.019808233,-0.002694795,0.008266871,-0.007716256,0.008882296,0.014320768,0.024639199,0.020427022,0.016334023,0.020991307,-0.012385311,0.010740656,0.0090517,0.007615342,0.009892955,0.001989629,0.007541418,0.007038006,0.018705804,0.018119177,-0.006739681,0.009459298,-0.005447105,-0.000987874,-0.01012204,-0.033565514,-0.00737028,-0.00175574,0.02074539,0.03802346,-0.003784462,-0.009954155,0.01115009,0.011514254,0.004546062,-0.010130016,-0.004279913,-0.025946815,-0.026351836,-0.002528701,0.007827056,-0.012116569,-0.028550912,0.009779261,0.0084049,0.008008573,-0.009584567,-0.000500907,0.017003471,0.016291857,0.006575211
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,1,0.000530965,0.002211441,0.001568357,0.007447191,0.010966099,0.003639512,0.006012633,0.006645034,0.010945734,0.008369932,0.004810624,0.000191858,-0.008050002,-0.001177812,-0.00178265,-0.007475927,-0.009752521,0.000534169,0.006295567,0.00711129,0.00544633,0.011773903,-0.007911131,-0.005810733,-0.001469366,-9.31E-05,-0.001694251,0.012956938,-0.003500592,-0.003194475,0.001008918,0.0193732,0.012172062,0.00514676,0.010626725,-0.003513201,-0.000950046,0.001457211,0.009457961,0.016691905,-0.001610893,0.007265343,0.007993544,-0.009739855,0.007647704,0.013997081,-0.013420304,-0.0124525,-0.017694185,-0.002021125,-0.001294075,0.006376531,0.020880083,0.004695834,-0.014471731,-0.009530527,-0.01627469,-0.014187759,-0.011785666,-0.012460926,-0.013927631,0.016008995,-0.002166466,0.008416101,0.008772092,0.023711558,0.026444066,-0.006974054,0.017111186,0.026879176,0.0349758,0.002276283,-0.008064783,0.007386559,0.023137864,0.022980222,0.023317026,0.008047024,-0.010557534,-0.043979276,0.003272927,0.008614923,0.006900364,-0.013520756,-0.001029115,-0.004902885,0.018106345,-0.001769329,-0.012096994,0.00087624,0.016030904,-0.006540565
